# ptime xp yp zp vx vy vz ex ey ez bx by bz wt
 0.20000000E-13  0.43930765E-02  0.00000000E+00  0.26348268E-02  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10000000E-10  0.43930765E-02  0.00000000E+00  0.45282272E-02  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.20000000E-10  0.43930765E-02  0.00000000E+00  0.64254220E-02  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.30000000E-10  0.43930765E-02  0.00000000E+00  0.83226168E-02  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.40020000E-10  0.43930765E-02  0.00000000E+00  0.10223606E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.50020000E-10  0.43930765E-02  0.00000000E+00  0.12120801E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.60020000E-10  0.43930765E-02  0.00000000E+00  0.14017996E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.70020000E-10  0.43930765E-02  0.00000000E+00  0.15915190E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.80000000E-10  0.43930765E-02  0.00000000E+00  0.17808591E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.90000000E-10  0.43930765E-02  0.00000000E+00  0.19705786E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10000000E-09  0.43930765E-02  0.00000000E+00  0.21602980E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.11000000E-09  0.43930765E-02  0.00000000E+00  0.23500175E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.12000000E-09  0.43930765E-02  0.00000000E+00  0.25397370E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.13000000E-09  0.43930765E-02  0.00000000E+00  0.27294565E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.14002000E-09  0.43930765E-02  0.00000000E+00  0.29195554E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.15002000E-09  0.43930765E-02  0.00000000E+00  0.31092749E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.16002000E-09  0.43930765E-02  0.00000000E+00  0.32989943E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.17002000E-09  0.43930765E-02  0.00000000E+00  0.34887138E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.18002000E-09  0.43930765E-02  0.00000000E+00  0.36784333E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.19002000E-09  0.43930765E-02  0.00000000E+00  0.38681528E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.20002000E-09  0.43930765E-02  0.00000000E+00  0.40578723E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.21002000E-09  0.43930765E-02  0.00000000E+00  0.42475917E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.22002000E-09  0.43930765E-02  0.00000000E+00  0.44373112E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.23002000E-09  0.43930765E-02  0.00000000E+00  0.46270307E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.24002000E-09  0.43930765E-02  0.00000000E+00  0.48167502E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.25002000E-09  0.43930765E-02  0.00000000E+00  0.50064697E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.26002000E-09  0.43930765E-02  0.00000000E+00  0.51961891E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.27002000E-09  0.43930765E-02  0.00000000E+00  0.53859086E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.28002000E-09  0.43930765E-02  0.00000000E+00  0.55756281E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.29002000E-09  0.43930765E-02  0.00000000E+00  0.57653476E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.30000000E-09  0.43930765E-02  0.00000000E+00  0.59546876E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.31000000E-09  0.43930765E-02  0.00000000E+00  0.61444071E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.32000000E-09  0.43930765E-02  0.00000000E+00  0.63341266E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.33000000E-09  0.43930765E-02  0.00000000E+00  0.65238461E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.34000000E-09  0.43930765E-02  0.00000000E+00  0.67135655E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.35000000E-09  0.43930765E-02  0.00000000E+00  0.69032850E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.36000000E-09  0.43930765E-02  0.00000000E+00  0.70930045E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.37000000E-09  0.43930765E-02  0.00000000E+00  0.72827240E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.38000000E-09  0.43930765E-02  0.00000000E+00  0.74724434E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.39000000E-09  0.43930765E-02  0.00000000E+00  0.76621629E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.40000000E-09  0.43930765E-02  0.00000000E+00  0.78518824E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.41000000E-09  0.43930765E-02  0.00000000E+00  0.80416019E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.42000000E-09  0.43930765E-02  0.00000000E+00  0.82313214E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.43000000E-09  0.43930765E-02  0.00000000E+00  0.84210408E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.44000000E-09  0.43930765E-02  0.00000000E+00  0.86107603E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.45000000E-09  0.43930765E-02  0.00000000E+00  0.88004798E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.46000000E-09  0.43930765E-02  0.00000000E+00  0.89901993E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.47000000E-09  0.43930765E-02  0.00000000E+00  0.91799188E-01  0.00000000E+00  0.00000000E+00  0.18971948E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
