# ptime xp yp zp vx vy vz ex ey ez bx by bz wt
 0.43200000E-08  0.34530777E-01  0.00000000E+00  0.23646541E+00 -0.17471813E+09 -0.28066498E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.43300000E-08  0.32782799E-01  0.00000000E+00  0.23694587E+00 -0.17487593E+09 -0.27065902E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.43400000E-08  0.31033290E-01  0.00000000E+00  0.23742632E+00 -0.17502437E+09 -0.26088742E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.43500000E-08  0.29282343E-01  0.00000000E+00  0.23790678E+00 -0.17516323E+09 -0.25139498E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.43600000E-08  0.27530058E-01  0.00000000E+00  0.23838724E+00 -0.17529222E+09 -0.24223777E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.43700000E-08  0.25776533E-01  0.00000000E+00  0.23886770E+00 -0.17541092E+09 -0.23348703E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.43800000E-08  0.24021876E-01  0.00000000E+00  0.23934816E+00 -0.17551879E+09 -0.22523468E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.43900000E-08  0.22266196E-01  0.00000000E+00  0.23982862E+00 -0.17561506E+09 -0.21760147E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.44000000E-08  0.20509617E-01  0.00000000E+00  0.24030908E+00 -0.17569861E+09 -0.21074935E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.44100000E-08  0.18752272E-01  0.00000000E+00  0.24078953E+00 -0.17576777E+09 -0.20490077E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.44200000E-08  0.16994318E-01  0.00000000E+00  0.24126999E+00 -0.17582000E+09 -0.20036988E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.44300000E-08  0.15235942E-01  0.00000000E+00  0.24175045E+00 -0.17585117E+09 -0.19761539E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.44400000E-08  0.13477387E-01  0.00000000E+00  0.24223091E+00 -0.17585433E+09 -0.19733445E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.44500000E-08  0.11718989E-01  0.00000000E+00  0.24271137E+00 -0.17581691E+09 -0.20064068E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.44600000E-08  0.99612629E-02  0.00000000E+00  0.24319183E+00 -0.17571439E+09 -0.20942886E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.44700000E-08  0.82050886E-02  0.00000000E+00  0.24367228E+00 -0.17549343E+09 -0.22720216E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.44800000E-08  0.64522128E-02  0.00000000E+00  0.24415274E+00 -0.17501937E+09 -0.26122245E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.44900000E-08  0.47068510E-02  0.00000000E+00  0.24463320E+00 -0.17386713E+09 -0.32929817E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.45000000E-08  0.29828575E-02  0.00000000E+00  0.24511366E+00 -0.17007608E+09 -0.48870048E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.45100000E-08  0.13647687E-02  0.00000000E+00  0.24559412E+00 -0.14373166E+09 -0.10322482E+09  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.45200000E-08  0.10253162E-02  0.00000000E+00  0.24607458E+00  0.11218953E+09 -0.13684905E+09  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.45300000E-08  0.25423679E-02  0.00000000E+00  0.24655504E+00  0.16763808E+09 -0.56671226E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.45400000E-08  0.42542484E-02  0.00000000E+00  0.24703549E+00  0.17330513E+09 -0.35769884E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.45500000E-08  0.59961660E-02  0.00000000E+00  0.24751595E+00  0.17481600E+09 -0.27450302E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.45600000E-08  0.77476646E-02  0.00000000E+00  0.24799641E+00  0.17540324E+09 -0.23406343E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.45700000E-08  0.95032032E-02  0.00000000E+00  0.24847687E+00  0.17567151E+09 -0.21299608E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.45800000E-08  0.11260632E-01  0.00000000E+00  0.24895733E+00  0.17579790E+09 -0.20229994E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.45900000E-08  0.13018914E-01  0.00000000E+00  0.24943779E+00  0.17584919E+09 -0.19779193E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.46000000E-08  0.14777466E-01  0.00000000E+00  0.24991824E+00  0.17585507E+09 -0.19726796E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.46100000E-08  0.16535915E-01  0.00000000E+00  0.25039870E+00  0.17583037E+09 -0.19945752E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.46200000E-08  0.18293999E-01  0.00000000E+00  0.25087916E+00  0.17578315E+09 -0.20357703E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.46300000E-08  0.20051518E-01  0.00000000E+00  0.25135962E+00  0.17571811E+09 -0.20911704E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.46400000E-08  0.21808311E-01  0.00000000E+00  0.25184008E+00  0.17563812E+09 -0.21573199E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.46500000E-08  0.23564237E-01  0.00000000E+00  0.25232054E+00  0.17554505E+09 -0.22317921E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.46600000E-08  0.25319173E-01  0.00000000E+00  0.25280100E+00  0.17544011E+09 -0.23128319E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.46700000E-08  0.27073003E-01  0.00000000E+00  0.25328145E+00  0.17532418E+09 -0.23991384E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.46800000E-08  0.28825621E-01  0.00000000E+00  0.25376191E+00  0.17519783E+09 -0.24897267E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.46900000E-08  0.30576926E-01  0.00000000E+00  0.25424237E+00  0.17506151E+09 -0.25838365E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.47000000E-08  0.32326819E-01  0.00000000E+00  0.25472283E+00  0.17491554E+09 -0.26808719E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.47100000E-08  0.34075206E-01  0.00000000E+00  0.25520329E+00  0.17476016E+09 -0.27803584E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.47200000E-08  0.35821992E-01  0.00000000E+00  0.25568375E+00  0.17459556E+09 -0.28819136E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.47300000E-08  0.37567087E-01  0.00000000E+00  0.25616421E+00  0.17442189E+09 -0.29852253E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.47400000E-08  0.39310400E-01  0.00000000E+00  0.25664466E+00  0.17423926E+09 -0.30900361E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.47500000E-08  0.41051842E-01  0.00000000E+00  0.25712512E+00  0.17404777E+09 -0.31961316E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.47600000E-08  0.42791326E-01  0.00000000E+00  0.25760558E+00  0.17384750E+09 -0.33033318E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.47700000E-08  0.44528763E-01  0.00000000E+00  0.25808604E+00  0.17363851E+09 -0.34114837E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.47800000E-08  0.46264067E-01  0.00000000E+00  0.25856650E+00  0.17342085E+09 -0.35204571E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.47900000E-08  0.47997152E-01  0.00000000E+00  0.25904696E+00  0.17319458E+09 -0.36301397E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.48000000E-08  0.49727930E-01  0.00000000E+00  0.25952741E+00  0.17295973E+09 -0.37404341E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.48100000E-08  0.51456318E-01  0.00000000E+00  0.26000787E+00  0.17271635E+09 -0.38512557E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.48200000E-08  0.53182229E-01  0.00000000E+00  0.26048833E+00  0.17246446E+09 -0.39625300E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.48300000E-08  0.54905579E-01  0.00000000E+00  0.26096879E+00  0.17220409E+09 -0.40741914E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.48400000E-08  0.56626282E-01  0.00000000E+00  0.26144925E+00  0.17193528E+09 -0.41861816E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.48500000E-08  0.58344256E-01  0.00000000E+00  0.26192971E+00  0.17165805E+09 -0.42984487E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.48600200E-08  0.60062843E-01  0.00000000E+00  0.26241113E+00  0.17137185E+09 -0.44111713E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.48700200E-08  0.61775098E-01  0.00000000E+00  0.26289158E+00  0.17107783E+09 -0.45238574E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.48800200E-08  0.63484372E-01  0.00000000E+00  0.26337204E+00  0.17077547E+09 -0.46366938E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.48900200E-08  0.65190580E-01  0.00000000E+00  0.26385250E+00  0.17046477E+09 -0.47496460E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.49000200E-08  0.66893640E-01  0.00000000E+00  0.26433296E+00  0.17014578E+09 -0.48626825E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.49100200E-08  0.68593468E-01  0.00000000E+00  0.26481342E+00  0.16981849E+09 -0.49757745E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.49200200E-08  0.70289982E-01  0.00000000E+00  0.26529388E+00  0.16948294E+09 -0.50888953E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.49300200E-08  0.71983099E-01  0.00000000E+00  0.26577434E+00  0.16913915E+09 -0.52020204E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.49400200E-08  0.73672737E-01  0.00000000E+00  0.26625479E+00  0.16878713E+09 -0.53151272E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.49500200E-08  0.75358814E-01  0.00000000E+00  0.26673525E+00  0.16842691E+09 -0.54281943E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.49600200E-08  0.77041248E-01  0.00000000E+00  0.26721571E+00  0.16805850E+09 -0.55412021E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.49700200E-08  0.78719957E-01  0.00000000E+00  0.26769617E+00  0.16768194E+09 -0.56541320E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.49800200E-08  0.80394860E-01  0.00000000E+00  0.26817663E+00  0.16729723E+09 -0.57669666E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.49900200E-08  0.82065875E-01  0.00000000E+00  0.26865709E+00  0.16690440E+09 -0.58796896E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.50000200E-08  0.83732921E-01  0.00000000E+00  0.26913755E+00  0.16650347E+09 -0.59922854E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.50100200E-08  0.85395917E-01  0.00000000E+00  0.26961800E+00  0.16609446E+09 -0.61047395E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.50200200E-08  0.87054783E-01  0.00000000E+00  0.27009846E+00  0.16567739E+09 -0.62170378E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.50300200E-08  0.88709438E-01  0.00000000E+00  0.27057892E+00  0.16525228E+09 -0.63291671E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.50400200E-08  0.90359802E-01  0.00000000E+00  0.27105938E+00  0.16481916E+09 -0.64411147E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.50500200E-08  0.92005795E-01  0.00000000E+00  0.27153984E+00  0.16437805E+09 -0.65528685E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.50600200E-08  0.93647337E-01  0.00000000E+00  0.27202030E+00  0.16392897E+09 -0.66644169E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.50700200E-08  0.95284348E-01  0.00000000E+00  0.27250075E+00  0.16347194E+09 -0.67757487E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.50800200E-08  0.96916749E-01  0.00000000E+00  0.27298121E+00  0.16300699E+09 -0.68868530E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.50900200E-08  0.98544461E-01  0.00000000E+00  0.27346167E+00  0.16253413E+09 -0.69977196E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.51000200E-08  0.10016741E+00  0.00000000E+00  0.27394213E+00  0.16205340E+09 -0.71083385E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.51100200E-08  0.10178550E+00  0.00000000E+00  0.27442259E+00  0.16156482E+09 -0.72186998E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.51200200E-08  0.10339868E+00  0.00000000E+00  0.27490305E+00  0.16106840E+09 -0.73287943E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.51300200E-08  0.10500685E+00  0.00000000E+00  0.27538351E+00  0.16056418E+09 -0.74386127E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.51400200E-08  0.10660993E+00  0.00000000E+00  0.27586396E+00  0.16005218E+09 -0.75481462E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.51500200E-08  0.10820786E+00  0.00000000E+00  0.27634442E+00  0.15953243E+09 -0.76573862E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.51600200E-08  0.10980056E+00  0.00000000E+00  0.27682488E+00  0.15900495E+09 -0.77663243E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.51700200E-08  0.11138794E+00  0.00000000E+00  0.27730534E+00  0.15846976E+09 -0.78749521E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.51800200E-08  0.11296993E+00  0.00000000E+00  0.27778580E+00  0.15792690E+09 -0.79832617E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.51900200E-08  0.11454645E+00  0.00000000E+00  0.27826626E+00  0.15737639E+09 -0.80912453E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.52000200E-08  0.11611743E+00  0.00000000E+00  0.27874671E+00  0.15681825E+09 -0.81988951E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.52100200E-08  0.11768279E+00  0.00000000E+00  0.27922717E+00  0.15625252E+09 -0.83062036E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.52200200E-08  0.11924245E+00  0.00000000E+00  0.27970763E+00  0.15567922E+09 -0.84131635E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.52300200E-08  0.12079635E+00  0.00000000E+00  0.28018809E+00  0.15509839E+09 -0.85197674E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.52400200E-08  0.12234440E+00  0.00000000E+00  0.28066855E+00  0.15451003E+09 -0.86260084E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.52500200E-08  0.12388652E+00  0.00000000E+00  0.28114901E+00  0.15391420E+09 -0.87318793E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.52600200E-08  0.12542266E+00  0.00000000E+00  0.28162947E+00  0.15331091E+09 -0.88373733E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.52700200E-08  0.12695272E+00  0.00000000E+00  0.28210992E+00  0.15270020E+09 -0.89424836E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.52800200E-08  0.12847663E+00  0.00000000E+00  0.28259038E+00  0.15208209E+09 -0.90472037E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.52900200E-08  0.12999433E+00  0.00000000E+00  0.28307084E+00  0.15145662E+09 -0.91515268E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.53000200E-08  0.13150574E+00  0.00000000E+00  0.28355130E+00  0.15082382E+09 -0.92554466E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.53100200E-08  0.13301079E+00  0.00000000E+00  0.28403176E+00  0.15018371E+09 -0.93589566E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.53200200E-08  0.13450939E+00  0.00000000E+00  0.28451222E+00  0.14953633E+09 -0.94620506E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.53300200E-08  0.13600149E+00  0.00000000E+00  0.28499268E+00  0.14888170E+09 -0.95647224E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.53400200E-08  0.13748700E+00  0.00000000E+00  0.28547313E+00  0.14821987E+09 -0.96669657E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.53500200E-08  0.13896586E+00  0.00000000E+00  0.28595359E+00  0.14755086E+09 -0.97687747E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.53600200E-08  0.14043800E+00  0.00000000E+00  0.28643405E+00  0.14687471E+09 -0.98701432E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.53700200E-08  0.14190333E+00  0.00000000E+00  0.28691451E+00  0.14619144E+09 -0.99710653E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.53800200E-08  0.14336180E+00  0.00000000E+00  0.28739497E+00  0.14550110E+09 -0.10071535E+09  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.53900200E-08  0.14481333E+00  0.00000000E+00  0.28787543E+00  0.14480371E+09 -0.10171547E+09  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
