# ptime xp yp zp vx vy vz ex ey ez bx by bz wt
 0.20000000E-13  0.96586634E-02  0.00000000E+00 -0.19163874E-01  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10000000E-10  0.96586634E-02  0.00000000E+00 -0.17334921E-01  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.20000000E-10  0.96586634E-02  0.00000000E+00 -0.15502303E-01  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.30000000E-10  0.96586634E-02  0.00000000E+00 -0.13669685E-01  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.40020000E-10  0.96586634E-02  0.00000000E+00 -0.11833402E-01  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.50020000E-10  0.96586634E-02  0.00000000E+00 -0.10000784E-01  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.60020000E-10  0.96586634E-02  0.00000000E+00 -0.81681662E-02  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.70020000E-10  0.96586634E-02  0.00000000E+00 -0.63355482E-02  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.80000000E-10  0.96586634E-02  0.00000000E+00 -0.45065955E-02  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.90000000E-10  0.96586634E-02  0.00000000E+00 -0.26739775E-02  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10000000E-09  0.96586634E-02  0.00000000E+00 -0.84135960E-03  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.11000000E-09  0.96586634E-02  0.00000000E+00  0.99125835E-03  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.12000000E-09  0.96586634E-02  0.00000000E+00  0.28238763E-02  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.13000000E-09  0.96586634E-02  0.00000000E+00  0.46564943E-02  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.14002000E-09  0.96586634E-02  0.00000000E+00  0.64927774E-02  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.15002000E-09  0.96586634E-02  0.00000000E+00  0.83253954E-02  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.16002000E-09  0.96586634E-02  0.00000000E+00  0.10158013E-01  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.17002000E-09  0.96586634E-02  0.00000000E+00  0.11990631E-01  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.18002000E-09  0.96586634E-02  0.00000000E+00  0.13823249E-01  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.19002000E-09  0.96586634E-02  0.00000000E+00  0.15655867E-01  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.20002000E-09  0.96586634E-02  0.00000000E+00  0.17488485E-01  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.21002000E-09  0.96586634E-02  0.00000000E+00  0.19321103E-01  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.22002000E-09  0.96586634E-02  0.00000000E+00  0.21153721E-01  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.23002000E-09  0.96586634E-02  0.00000000E+00  0.22986339E-01  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.24002000E-09  0.96586634E-02  0.00000000E+00  0.24818957E-01  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.25002000E-09  0.96586634E-02  0.00000000E+00  0.26651575E-01  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.26002000E-09  0.96586634E-02  0.00000000E+00  0.28484193E-01  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.27002000E-09  0.96586634E-02  0.00000000E+00  0.30316811E-01  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.28002000E-09  0.96586634E-02  0.00000000E+00  0.32149429E-01  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.29002000E-09  0.96586634E-02  0.00000000E+00  0.33982047E-01  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.30000000E-09  0.96586634E-02  0.00000000E+00  0.35810999E-01  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.31000000E-09  0.96586634E-02  0.00000000E+00  0.37643617E-01  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.32000000E-09  0.96586634E-02  0.00000000E+00  0.39476235E-01  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.33000000E-09  0.96586634E-02  0.00000000E+00  0.41308853E-01  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.34000000E-09  0.96586634E-02  0.00000000E+00  0.43141471E-01  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.35000000E-09  0.96586634E-02  0.00000000E+00  0.44974089E-01  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.36000000E-09  0.96586634E-02  0.00000000E+00  0.46806707E-01  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.37000000E-09  0.96586634E-02  0.00000000E+00  0.48639325E-01  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.38000000E-09  0.96586634E-02  0.00000000E+00  0.50471943E-01  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.39000000E-09  0.96586634E-02  0.00000000E+00  0.52304561E-01  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.40000000E-09  0.96586634E-02  0.00000000E+00  0.54137179E-01  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.41000000E-09  0.96586634E-02  0.00000000E+00  0.55969797E-01  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.42000000E-09  0.96586634E-02  0.00000000E+00  0.57802415E-01  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.43000000E-09  0.96586634E-02  0.00000000E+00  0.59635033E-01  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.44000000E-09  0.96586634E-02  0.00000000E+00  0.61467651E-01  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.45000000E-09  0.96586634E-02  0.00000000E+00  0.63300269E-01  0.00000000E+00  0.00000000E+00  0.18326180E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
