# ptime xp yp zp vx vy vz ex ey ez bx by bz wt
 0.20000000E-13  0.44250234E-02  0.00000000E+00 -0.47019164E-02  0.00000000E+00  0.00000000E+00  0.19340221E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10000000E-10  0.44250234E-02  0.00000000E+00 -0.27717624E-02  0.00000000E+00  0.00000000E+00  0.19340221E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.20000000E-10  0.44250234E-02  0.00000000E+00 -0.83774033E-03  0.00000000E+00  0.00000000E+00  0.19340221E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.30000000E-10  0.44250234E-02  0.00000000E+00  0.10962818E-02  0.00000000E+00  0.00000000E+00  0.19340221E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.40020000E-10  0.44250234E-02  0.00000000E+00  0.30341719E-02  0.00000000E+00  0.00000000E+00  0.19340221E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.50020000E-10  0.44250234E-02  0.00000000E+00  0.49681940E-02  0.00000000E+00  0.00000000E+00  0.19340221E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.60020000E-10  0.44250234E-02  0.00000000E+00  0.69022160E-02  0.00000000E+00  0.00000000E+00  0.19340221E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.70020000E-10  0.44250234E-02  0.00000000E+00  0.88362381E-02  0.00000000E+00  0.00000000E+00  0.19340221E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.80000000E-10  0.44250234E-02  0.00000000E+00  0.10766392E-01  0.00000000E+00  0.00000000E+00  0.19340221E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.90000000E-10  0.44250234E-02  0.00000000E+00  0.12700414E-01  0.00000000E+00  0.00000000E+00  0.19340221E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10000000E-09  0.44250234E-02  0.00000000E+00  0.14634436E-01  0.00000000E+00  0.00000000E+00  0.19340221E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.11000000E-09  0.44250234E-02  0.00000000E+00  0.16568458E-01  0.00000000E+00  0.00000000E+00  0.19340221E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.12000000E-09  0.44250234E-02  0.00000000E+00  0.18502480E-01  0.00000000E+00  0.00000000E+00  0.19340221E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.13000000E-09  0.44250234E-02  0.00000000E+00  0.20436503E-01  0.00000000E+00  0.00000000E+00  0.19340221E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.14002000E-09  0.44250234E-02  0.00000000E+00  0.22374393E-01  0.00000000E+00  0.00000000E+00  0.19340221E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.15002000E-09  0.44250234E-02  0.00000000E+00  0.24308415E-01  0.00000000E+00  0.00000000E+00  0.19340221E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.16002000E-09  0.44250234E-02  0.00000000E+00  0.26242437E-01  0.00000000E+00  0.00000000E+00  0.19340221E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.17002000E-09  0.44250234E-02  0.00000000E+00  0.28176459E-01  0.00000000E+00  0.00000000E+00  0.19340221E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.18002000E-09  0.44250234E-02  0.00000000E+00  0.30110481E-01  0.00000000E+00  0.00000000E+00  0.19340221E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.19002000E-09  0.44250234E-02  0.00000000E+00  0.32044503E-01  0.00000000E+00  0.00000000E+00  0.19340221E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.20002000E-09  0.44250234E-02  0.00000000E+00  0.33978525E-01  0.00000000E+00  0.00000000E+00  0.19340221E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.21002000E-09  0.44250234E-02  0.00000000E+00  0.35912547E-01  0.00000000E+00  0.00000000E+00  0.19340221E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.22002000E-09  0.44250234E-02  0.00000000E+00  0.37846569E-01  0.00000000E+00  0.00000000E+00  0.19340221E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.23002000E-09  0.44250234E-02  0.00000000E+00  0.39780591E-01  0.00000000E+00  0.00000000E+00  0.19340221E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.24002000E-09  0.44250234E-02  0.00000000E+00  0.41714613E-01  0.00000000E+00  0.00000000E+00  0.19340221E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.25002000E-09  0.44250234E-02  0.00000000E+00  0.43648636E-01  0.00000000E+00  0.00000000E+00  0.19340221E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.26002000E-09  0.44250234E-02  0.00000000E+00  0.45582658E-01  0.00000000E+00  0.00000000E+00  0.19340221E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.27002000E-09  0.44250234E-02  0.00000000E+00  0.47516680E-01  0.00000000E+00  0.00000000E+00  0.19340221E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.28002000E-09  0.44250234E-02  0.00000000E+00  0.49450702E-01  0.00000000E+00  0.00000000E+00  0.19340221E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.29002000E-09  0.44250234E-02  0.00000000E+00  0.51384724E-01  0.00000000E+00  0.00000000E+00  0.19340221E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
