# ptime xp yp zp vx vy vz ex ey ez bx by bz wt
 0.20000000E-13  0.84031871E-02  0.00000000E+00  0.22442613E-01 -0.53434403E+08  0.11552515E+09 -0.11642129E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10000000E-10  0.79626723E-02  0.00000000E+00  0.21280729E-01 -0.34329347E+08  0.12256750E+09 -0.11642129E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.20000000E-10  0.77264329E-02  0.00000000E+00  0.20116516E-01 -0.12590399E+08  0.12666009E+09 -0.11642129E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.30000000E-10  0.77144754E-02  0.00000000E+00  0.18952303E-01  0.10216603E+08  0.12687363E+09 -0.11642129E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.40020000E-10  0.79284606E-02  0.00000000E+00  0.17785762E-01  0.32193656E+08  0.12314570E+09 -0.11642129E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.50020000E-10  0.83501966E-02  0.00000000E+00  0.16621549E-01  0.51648070E+08  0.11633474E+09 -0.11642129E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.60020000E-10  0.89504611E-02  0.00000000E+00  0.15457336E-01  0.67840941E+08  0.10769820E+09 -0.11642129E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.70020000E-10  0.96960432E-02  0.00000000E+00  0.14293123E-01  0.80756470E+08  0.98385408E+08 -0.11642129E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.80000000E-10  0.10554244E-01  0.00000000E+00  0.13131238E-01  0.90799076E+08  0.89201030E+08 -0.11642129E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.90000000E-10  0.11502749E-01  0.00000000E+00  0.11967025E-01  0.98564796E+08  0.80537425E+08 -0.11642129E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
