# ptime xp yp zp vx vy vz ex ey ez bx by bz wt
 0.20000000E-13  0.76291248E-02  0.00000000E+00 -0.15038721E-01  0.00000000E+00  0.00000000E+00  0.18504830E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10000000E-10  0.76291248E-02  0.00000000E+00 -0.13191939E-01  0.00000000E+00  0.00000000E+00  0.18504830E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.20000000E-10  0.76291248E-02  0.00000000E+00 -0.11341456E-01  0.00000000E+00  0.00000000E+00  0.18504830E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.30000000E-10  0.76291248E-02  0.00000000E+00 -0.94909732E-02  0.00000000E+00  0.00000000E+00  0.18504830E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.40020000E-10  0.76291248E-02  0.00000000E+00 -0.76367893E-02  0.00000000E+00  0.00000000E+00  0.18504830E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.50020000E-10  0.76291248E-02  0.00000000E+00 -0.57863063E-02  0.00000000E+00  0.00000000E+00  0.18504830E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.60020000E-10  0.76291248E-02  0.00000000E+00 -0.39358234E-02  0.00000000E+00  0.00000000E+00  0.18504830E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.70020000E-10  0.76291248E-02  0.00000000E+00 -0.20853404E-02  0.00000000E+00  0.00000000E+00  0.18504830E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.80000000E-10  0.76291248E-02  0.00000000E+00 -0.23855842E-03  0.00000000E+00  0.00000000E+00  0.18504830E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.90000000E-10  0.76291248E-02  0.00000000E+00  0.16119245E-02  0.00000000E+00  0.00000000E+00  0.18504830E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10000000E-09  0.76291248E-02  0.00000000E+00  0.34624075E-02  0.00000000E+00  0.00000000E+00  0.18504830E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.11000000E-09  0.76291248E-02  0.00000000E+00  0.53128905E-02  0.00000000E+00  0.00000000E+00  0.18504830E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.12000000E-09  0.76291248E-02  0.00000000E+00  0.71633734E-02  0.00000000E+00  0.00000000E+00  0.18504830E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.13000000E-09  0.76291248E-02  0.00000000E+00  0.90138564E-02  0.00000000E+00  0.00000000E+00  0.18504830E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.14002000E-09  0.76291248E-02  0.00000000E+00  0.10868040E-01  0.00000000E+00  0.00000000E+00  0.18504830E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
