# ptime xp yp zp vx vy vz ex ey ez bx by bz wt
 0.20000000E-13  0.48546280E-02  0.00000000E+00 -0.18846350E-02  0.00000000E+00  0.00000000E+00  0.19180320E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10000000E-10  0.48546280E-02  0.00000000E+00  0.29560930E-04  0.00000000E+00  0.00000000E+00  0.19180320E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.20000000E-10  0.48546280E-02  0.00000000E+00  0.19475929E-02  0.00000000E+00  0.00000000E+00  0.19180320E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.30000000E-10  0.48546280E-02  0.00000000E+00  0.38656249E-02  0.00000000E+00  0.00000000E+00  0.19180320E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.40020000E-10  0.48546280E-02  0.00000000E+00  0.57874929E-02  0.00000000E+00  0.00000000E+00  0.19180320E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.50020000E-10  0.48546280E-02  0.00000000E+00  0.77055249E-02  0.00000000E+00  0.00000000E+00  0.19180320E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.60020000E-10  0.48546280E-02  0.00000000E+00  0.96235569E-02  0.00000000E+00  0.00000000E+00  0.19180320E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.70020000E-10  0.48546280E-02  0.00000000E+00  0.11541589E-01  0.00000000E+00  0.00000000E+00  0.19180320E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.80000000E-10  0.48546280E-02  0.00000000E+00  0.13455785E-01  0.00000000E+00  0.00000000E+00  0.19180320E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.90000000E-10  0.48546280E-02  0.00000000E+00  0.15373817E-01  0.00000000E+00  0.00000000E+00  0.19180320E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
