# ptime xp yp zp vx vy vz ex ey ez bx by bz wt
 0.20000000E-13  0.36878939E-02  0.00000000E+00 -0.21287863E-01  0.00000000E+00  0.00000000E+00  0.19283091E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10000000E-10  0.36878939E-02  0.00000000E+00 -0.19363410E-01  0.00000000E+00  0.00000000E+00  0.19283091E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.20000000E-10  0.36878939E-02  0.00000000E+00 -0.17435101E-01  0.00000000E+00  0.00000000E+00  0.19283091E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.30000000E-10  0.36878939E-02  0.00000000E+00 -0.15506792E-01  0.00000000E+00  0.00000000E+00  0.19283091E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.40020000E-10  0.36878939E-02  0.00000000E+00 -0.13574627E-01  0.00000000E+00  0.00000000E+00  0.19283091E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.50020000E-10  0.36878939E-02  0.00000000E+00 -0.11646317E-01  0.00000000E+00  0.00000000E+00  0.19283091E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.60020000E-10  0.36878939E-02  0.00000000E+00 -0.97180084E-02  0.00000000E+00  0.00000000E+00  0.19283091E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.70020000E-10  0.36878939E-02  0.00000000E+00 -0.77896993E-02  0.00000000E+00  0.00000000E+00  0.19283091E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.80000000E-10  0.36878939E-02  0.00000000E+00 -0.58652468E-02  0.00000000E+00  0.00000000E+00  0.19283091E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.90000000E-10  0.36878939E-02  0.00000000E+00 -0.39369377E-02  0.00000000E+00  0.00000000E+00  0.19283091E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10000000E-09  0.36878939E-02  0.00000000E+00 -0.20086286E-02  0.00000000E+00  0.00000000E+00  0.19283091E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.11000000E-09  0.36878939E-02  0.00000000E+00 -0.80319500E-04  0.00000000E+00  0.00000000E+00  0.19283091E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.12000000E-09  0.36878939E-02  0.00000000E+00  0.18479896E-02  0.00000000E+00  0.00000000E+00  0.19283091E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.13000000E-09  0.36878939E-02  0.00000000E+00  0.37762987E-02  0.00000000E+00  0.00000000E+00  0.19283091E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.14002000E-09  0.36878939E-02  0.00000000E+00  0.57084644E-02  0.00000000E+00  0.00000000E+00  0.19283091E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.15002000E-09  0.36878939E-02  0.00000000E+00  0.76367735E-02  0.00000000E+00  0.00000000E+00  0.19283091E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.16002000E-09  0.36878939E-02  0.00000000E+00  0.95650826E-02  0.00000000E+00  0.00000000E+00  0.19283091E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.17002000E-09  0.36878939E-02  0.00000000E+00  0.11493392E-01  0.00000000E+00  0.00000000E+00  0.19283091E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.18002000E-09  0.36878939E-02  0.00000000E+00  0.13421701E-01  0.00000000E+00  0.00000000E+00  0.19283091E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.19002000E-09  0.36878939E-02  0.00000000E+00  0.15350010E-01  0.00000000E+00  0.00000000E+00  0.19283091E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.20002000E-09  0.36878939E-02  0.00000000E+00  0.17278319E-01  0.00000000E+00  0.00000000E+00  0.19283091E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.21002000E-09  0.36878939E-02  0.00000000E+00  0.19206628E-01  0.00000000E+00  0.00000000E+00  0.19283091E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.22002000E-09  0.36878939E-02  0.00000000E+00  0.21134937E-01  0.00000000E+00  0.00000000E+00  0.19283091E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.23002000E-09  0.36878939E-02  0.00000000E+00  0.23063246E-01  0.00000000E+00  0.00000000E+00  0.19283091E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
