# ptime xp yp zp vx vy vz ex ey ez bx by bz wt
 0.20000000E-13  0.11367710E-01  0.00000000E+00  0.43015692E-01  0.13941108E+09 -0.10822520E+09  0.59185114E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10000000E-10  0.12798028E-01  0.00000000E+00  0.43606359E-01  0.14678482E+09 -0.97991639E+08  0.59185113E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.20000000E-10  0.14293401E-01  0.00000000E+00  0.44198210E-01  0.15199739E+09 -0.89693581E+08  0.59185113E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.30000000E-10  0.15833166E-01  0.00000000E+00  0.44790062E-01  0.15575849E+09 -0.82990574E+08  0.59185113E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.40020000E-10  0.17408463E-01  0.00000000E+00  0.45383096E-01  0.15853540E+09 -0.77554314E+08  0.59185114E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.50020000E-10  0.19004700E-01  0.00000000E+00  0.45974948E-01  0.16061573E+09 -0.73148690E+08  0.59185114E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.60020000E-10  0.20619138E-01  0.00000000E+00  0.46566799E-01  0.16220221E+09 -0.69559962E+08  0.59185114E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.70020000E-10  0.22247543E-01  0.00000000E+00  0.47158650E-01  0.16342703E+09 -0.66631435E+08  0.59185114E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.80000000E-10  0.23883492E-01  0.00000000E+00  0.47749317E-01  0.16437958E+09 -0.64245597E+08  0.59185114E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.90000000E-10  0.25531179E-01  0.00000000E+00  0.48341168E-01  0.16512762E+09 -0.62297774E+08  0.59185114E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10000000E-09  0.27185510E-01  0.00000000E+00  0.48933020E-01  0.16571497E+09 -0.60718153E+08  0.59185114E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.11000000E-09  0.28845056E-01  0.00000000E+00  0.49524871E-01  0.16617519E+09 -0.59447031E+08  0.59185114E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
