# ptime xp yp zp vx vy vz ex ey ez bx by bz wt
 0.20000000E-13  0.78325706E-02  0.00000000E+00 -0.22449185E-02  0.00000000E+00  0.00000000E+00  0.19429819E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10000000E-10  0.78325706E-02  0.00000000E+00 -0.30582256E-03  0.00000000E+00  0.00000000E+00  0.19429819E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.20000000E-10  0.78325706E-02  0.00000000E+00  0.16371593E-02  0.00000000E+00  0.00000000E+00  0.19429819E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.30000000E-10  0.78325706E-02  0.00000000E+00  0.35801412E-02  0.00000000E+00  0.00000000E+00  0.19429819E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.40020000E-10  0.78325706E-02  0.00000000E+00  0.55270091E-02  0.00000000E+00  0.00000000E+00  0.19429819E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.50020000E-10  0.78325706E-02  0.00000000E+00  0.74699910E-02  0.00000000E+00  0.00000000E+00  0.19429819E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.60020000E-10  0.78325706E-02  0.00000000E+00  0.94129729E-02  0.00000000E+00  0.00000000E+00  0.19429819E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.70020000E-10  0.78325706E-02  0.00000000E+00  0.11355955E-01  0.00000000E+00  0.00000000E+00  0.19429819E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.80000000E-10  0.78325706E-02  0.00000000E+00  0.13295051E-01  0.00000000E+00  0.00000000E+00  0.19429819E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.90000000E-10  0.78325706E-02  0.00000000E+00  0.15238033E-01  0.00000000E+00  0.00000000E+00  0.19429819E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10000000E-09  0.78325706E-02  0.00000000E+00  0.17181015E-01  0.00000000E+00  0.00000000E+00  0.19429819E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.11000000E-09  0.78325706E-02  0.00000000E+00  0.19123996E-01  0.00000000E+00  0.00000000E+00  0.19429819E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.12000000E-09  0.78325706E-02  0.00000000E+00  0.21066978E-01  0.00000000E+00  0.00000000E+00  0.19429819E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.13000000E-09  0.78325706E-02  0.00000000E+00  0.23009960E-01  0.00000000E+00  0.00000000E+00  0.19429819E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.14002000E-09  0.78325706E-02  0.00000000E+00  0.24956828E-01  0.00000000E+00  0.00000000E+00  0.19429819E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.15002000E-09  0.78325706E-02  0.00000000E+00  0.26899810E-01  0.00000000E+00  0.00000000E+00  0.19429819E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.16002000E-09  0.78325706E-02  0.00000000E+00  0.28842792E-01  0.00000000E+00  0.00000000E+00  0.19429819E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.17002000E-09  0.78325706E-02  0.00000000E+00  0.30785774E-01  0.00000000E+00  0.00000000E+00  0.19429819E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.18002000E-09  0.78325706E-02  0.00000000E+00  0.32728756E-01  0.00000000E+00  0.00000000E+00  0.19429819E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.19002000E-09  0.78325706E-02  0.00000000E+00  0.34671738E-01  0.00000000E+00  0.00000000E+00  0.19429819E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.20002000E-09  0.78325706E-02  0.00000000E+00  0.36614720E-01  0.00000000E+00  0.00000000E+00  0.19429819E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.21002000E-09  0.78325706E-02  0.00000000E+00  0.38557701E-01  0.00000000E+00  0.00000000E+00  0.19429819E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.22002000E-09  0.78325706E-02  0.00000000E+00  0.40500683E-01  0.00000000E+00  0.00000000E+00  0.19429819E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.23002000E-09  0.78325706E-02  0.00000000E+00  0.42443665E-01  0.00000000E+00  0.00000000E+00  0.19429819E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.24002000E-09  0.78325706E-02  0.00000000E+00  0.44386647E-01  0.00000000E+00  0.00000000E+00  0.19429819E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
