# ptime xp yp zp vx vy vz ex ey ez bx by bz wt
 0.20000000E-13  0.25688100E-02  0.00000000E+00 -0.23894983E-02  0.00000000E+00  0.00000000E+00  0.18997192E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10000000E-10  0.25688100E-02  0.00000000E+00 -0.49357857E-03  0.00000000E+00  0.00000000E+00  0.18997192E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.20000000E-10  0.25688100E-02  0.00000000E+00  0.14061406E-02  0.00000000E+00  0.00000000E+00  0.18997192E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.30000000E-10  0.25688100E-02  0.00000000E+00  0.33058598E-02  0.00000000E+00  0.00000000E+00  0.18997192E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.40020000E-10  0.25688100E-02  0.00000000E+00  0.52093784E-02  0.00000000E+00  0.00000000E+00  0.18997192E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.50020000E-10  0.25688100E-02  0.00000000E+00  0.71090976E-02  0.00000000E+00  0.00000000E+00  0.18997192E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.60020000E-10  0.25688100E-02  0.00000000E+00  0.90088168E-02  0.00000000E+00  0.00000000E+00  0.18997192E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.70020000E-10  0.25688100E-02  0.00000000E+00  0.10908536E-01  0.00000000E+00  0.00000000E+00  0.18997192E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.80000000E-10  0.25688100E-02  0.00000000E+00  0.12804456E-01  0.00000000E+00  0.00000000E+00  0.18997192E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.90000000E-10  0.25688100E-02  0.00000000E+00  0.14704175E-01  0.00000000E+00  0.00000000E+00  0.18997192E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10000000E-09  0.25688100E-02  0.00000000E+00  0.16603894E-01  0.00000000E+00  0.00000000E+00  0.18997192E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.11000000E-09  0.25688100E-02  0.00000000E+00  0.18503613E-01  0.00000000E+00  0.00000000E+00  0.18997192E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.12000000E-09  0.25688100E-02  0.00000000E+00  0.20403332E-01  0.00000000E+00  0.00000000E+00  0.18997192E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.13000000E-09  0.25688100E-02  0.00000000E+00  0.22303052E-01  0.00000000E+00  0.00000000E+00  0.18997192E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.14002000E-09  0.25688100E-02  0.00000000E+00  0.24206570E-01  0.00000000E+00  0.00000000E+00  0.18997192E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
