# ptime xp yp zp vx vy vz ex ey ez bx by bz wt
 0.20000000E-13  0.33904520E-02  0.00000000E+00 -0.30323341E-02  0.00000000E+00  0.00000000E+00  0.19374212E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10000000E-10  0.33904520E-02  0.00000000E+00 -0.10987878E-02  0.00000000E+00  0.00000000E+00  0.19374212E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.20000000E-10  0.33904520E-02  0.00000000E+00  0.83863331E-03  0.00000000E+00  0.00000000E+00  0.19374212E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.30000000E-10  0.33904520E-02  0.00000000E+00  0.27760545E-02  0.00000000E+00  0.00000000E+00  0.19374212E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.40020000E-10  0.33904520E-02  0.00000000E+00  0.47173505E-02  0.00000000E+00  0.00000000E+00  0.19374212E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.50020000E-10  0.33904520E-02  0.00000000E+00  0.66547716E-02  0.00000000E+00  0.00000000E+00  0.19374212E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.60020000E-10  0.33904520E-02  0.00000000E+00  0.85921928E-02  0.00000000E+00  0.00000000E+00  0.19374212E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.70020000E-10  0.33904520E-02  0.00000000E+00  0.10529614E-01  0.00000000E+00  0.00000000E+00  0.19374212E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.80000000E-10  0.33904520E-02  0.00000000E+00  0.12463160E-01  0.00000000E+00  0.00000000E+00  0.19374212E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.90000000E-10  0.33904520E-02  0.00000000E+00  0.14400581E-01  0.00000000E+00  0.00000000E+00  0.19374212E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10000000E-09  0.33904520E-02  0.00000000E+00  0.16338003E-01  0.00000000E+00  0.00000000E+00  0.19374212E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.11000000E-09  0.33904520E-02  0.00000000E+00  0.18275424E-01  0.00000000E+00  0.00000000E+00  0.19374212E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.12000000E-09  0.33904520E-02  0.00000000E+00  0.20212845E-01  0.00000000E+00  0.00000000E+00  0.19374212E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
