# ptime xp yp zp vx vy vz ex ey ez bx by bz wt
 0.20000000E-13  0.10502623E-01  0.00000000E+00 -0.33464676E-02  0.00000000E+00  0.00000000E+00  0.18093587E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10000000E-10  0.10502623E-01  0.00000000E+00 -0.15407276E-02  0.00000000E+00  0.00000000E+00  0.18093587E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.20000000E-10  0.10502623E-01  0.00000000E+00  0.26863107E-03  0.00000000E+00  0.00000000E+00  0.18093587E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.30000000E-10  0.10502623E-01  0.00000000E+00  0.20779898E-02  0.00000000E+00  0.00000000E+00  0.18093587E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.40020000E-10  0.10502623E-01  0.00000000E+00  0.38909672E-02  0.00000000E+00  0.00000000E+00  0.18093587E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.50020000E-10  0.10502623E-01  0.00000000E+00  0.57003259E-02  0.00000000E+00  0.00000000E+00  0.18093587E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.60020000E-10  0.10502623E-01  0.00000000E+00  0.75096846E-02  0.00000000E+00  0.00000000E+00  0.18093587E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.70020000E-10  0.10502623E-01  0.00000000E+00  0.93190433E-02  0.00000000E+00  0.00000000E+00  0.18093587E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.80000000E-10  0.10502623E-01  0.00000000E+00  0.11124783E-01  0.00000000E+00  0.00000000E+00  0.18093587E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.90000000E-10  0.10502623E-01  0.00000000E+00  0.12934142E-01  0.00000000E+00  0.00000000E+00  0.18093587E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10000000E-09  0.10502623E-01  0.00000000E+00  0.14743501E-01  0.00000000E+00  0.00000000E+00  0.18093587E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.11000000E-09  0.10502623E-01  0.00000000E+00  0.16552859E-01  0.00000000E+00  0.00000000E+00  0.18093587E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.12000000E-09  0.10502623E-01  0.00000000E+00  0.18362218E-01  0.00000000E+00  0.00000000E+00  0.18093587E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.13000000E-09  0.10502623E-01  0.00000000E+00  0.20171577E-01  0.00000000E+00  0.00000000E+00  0.18093587E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.14002000E-09  0.10502623E-01  0.00000000E+00  0.21984554E-01  0.00000000E+00  0.00000000E+00  0.18093587E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.15002000E-09  0.10502623E-01  0.00000000E+00  0.23793913E-01  0.00000000E+00  0.00000000E+00  0.18093587E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.16002000E-09  0.10502623E-01  0.00000000E+00  0.25603272E-01  0.00000000E+00  0.00000000E+00  0.18093587E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.17002000E-09  0.10502623E-01  0.00000000E+00  0.27412630E-01  0.00000000E+00  0.00000000E+00  0.18093587E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.18002000E-09  0.10502623E-01  0.00000000E+00  0.29221989E-01  0.00000000E+00  0.00000000E+00  0.18093587E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.19002000E-09  0.10502623E-01  0.00000000E+00  0.31031348E-01  0.00000000E+00  0.00000000E+00  0.18093587E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.20002000E-09  0.10502623E-01  0.00000000E+00  0.32840706E-01  0.00000000E+00  0.00000000E+00  0.18093587E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.21002000E-09  0.10502623E-01  0.00000000E+00  0.34650065E-01  0.00000000E+00  0.00000000E+00  0.18093587E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.22002000E-09  0.10502623E-01  0.00000000E+00  0.36459424E-01  0.00000000E+00  0.00000000E+00  0.18093587E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.23002000E-09  0.10502623E-01  0.00000000E+00  0.38268782E-01  0.00000000E+00  0.00000000E+00  0.18093587E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.24002000E-09  0.10502623E-01  0.00000000E+00  0.40078141E-01  0.00000000E+00  0.00000000E+00  0.18093587E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.25002000E-09  0.10502623E-01  0.00000000E+00  0.41887500E-01  0.00000000E+00  0.00000000E+00  0.18093587E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.26002000E-09  0.10502623E-01  0.00000000E+00  0.43696859E-01  0.00000000E+00  0.00000000E+00  0.18093587E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.27002000E-09  0.10502623E-01  0.00000000E+00  0.45506217E-01  0.00000000E+00  0.00000000E+00  0.18093587E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.28002000E-09  0.10502623E-01  0.00000000E+00  0.47315576E-01  0.00000000E+00  0.00000000E+00  0.18093587E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
