# ptime xp yp zp vx vy vz ex ey ez bx by bz wt
 0.20000000E-13  0.10452012E-01  0.00000000E+00  0.11718694E-02  0.12996064E+09 -0.10169330E+09  0.91125212E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10000000E-10  0.11786594E-01  0.00000000E+00  0.20812990E-02  0.13706052E+09 -0.91900540E+08  0.91125212E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.20000000E-10  0.13183599E-01  0.00000000E+00  0.29925511E-02  0.14205656E+09 -0.83971598E+08  0.91125212E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.30000000E-10  0.14623068E-01  0.00000000E+00  0.39038032E-02  0.14564702E+09 -0.77577316E+08  0.91125212E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.40020000E-10  0.16096346E-01  0.00000000E+00  0.48168779E-02  0.14828897E+09 -0.72399427E+08  0.91125212E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.50020000E-10  0.17589564E-01  0.00000000E+00  0.57281300E-02  0.15026265E+09 -0.68208731E+08  0.91125212E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.60020000E-10  0.19100032E-01  0.00000000E+00  0.66393821E-02  0.15176437E+09 -0.64798701E+08  0.91125212E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.70020000E-10  0.20623708E-01  0.00000000E+00  0.75506342E-02  0.15292167E+09 -0.62018204E+08  0.91125212E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.80000000E-10  0.22154536E-01  0.00000000E+00  0.84600638E-02  0.15382048E+09 -0.59754132E+08  0.91125212E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.90000000E-10  0.23696409E-01  0.00000000E+00  0.93713159E-02  0.15452564E+09 -0.57906139E+08  0.91125212E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10000000E-09  0.25244544E-01  0.00000000E+00  0.10282568E-01  0.15507904E+09 -0.56407339E+08  0.91125212E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.11000000E-09  0.26797591E-01  0.00000000E+00  0.11193820E-01  0.15551264E+09 -0.55200682E+08  0.91125212E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.12000000E-09  0.28354477E-01  0.00000000E+00  0.12105072E-01  0.15585014E+09 -0.54240483E+08  0.91125212E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.13000000E-09  0.29914333E-01  0.00000000E+00  0.13016324E-01  0.15610937E+09 -0.53489817E+08  0.91125212E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.14002000E-09  0.31479575E-01  0.00000000E+00  0.13929399E-01  0.15630427E+09 -0.52917593E+08  0.91125212E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.15002000E-09  0.33043361E-01  0.00000000E+00  0.14840651E-01  0.15644459E+09 -0.52501297E+08  0.91125212E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.16002000E-09  0.34608314E-01  0.00000000E+00  0.15751903E-01  0.15653901E+09 -0.52219096E+08  0.91125212E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.17002000E-09  0.36174010E-01  0.00000000E+00  0.16663155E-01  0.15659403E+09 -0.52053853E+08  0.91125212E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.18002000E-09  0.37740081E-01  0.00000000E+00  0.17574408E-01  0.15661486E+09 -0.51991151E+08  0.91125212E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.19002000E-09  0.39306207E-01  0.00000000E+00  0.18485660E-01  0.15660569E+09 -0.52018782E+08  0.91125212E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.20002000E-09  0.40872106E-01  0.00000000E+00  0.19396912E-01  0.15656992E+09 -0.52126344E+08  0.91125212E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
