# ptime xp yp zp vx vy vz ex ey ez bx by bz wt
 0.10000000E-09  0.21455262E-01  0.00000000E+00 -0.47524087E-01  0.17997649E+09 -0.25341846E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.11000000E-09  0.23254719E-01  0.00000000E+00 -0.47409961E-01  0.17991171E+09 -0.25797690E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.12000000E-09  0.25053437E-01  0.00000000E+00 -0.47295834E-01  0.17982896E+09 -0.26368366E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.13000000E-09  0.26851247E-01  0.00000000E+00 -0.47181708E-01  0.17973061E+09 -0.27030571E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.14002000E-09  0.28651595E-01  0.00000000E+00 -0.47067354E-01  0.17961810E+09 -0.27768373E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.15002000E-09  0.30447161E-01  0.00000000E+00 -0.46953227E-01  0.17949306E+09 -0.28565449E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.16002000E-09  0.32241417E-01  0.00000000E+00 -0.46839101E-01  0.17935616E+09 -0.29412817E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.17002000E-09  0.34034247E-01  0.00000000E+00 -0.46724975E-01  0.17920803E+09 -0.30302271E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.18002000E-09  0.35825541E-01  0.00000000E+00 -0.46610848E-01  0.17904917E+09 -0.31227244E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.19002000E-09  0.37615195E-01  0.00000000E+00 -0.46496722E-01  0.17887995E+09 -0.32182411E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.20002000E-09  0.39403107E-01  0.00000000E+00 -0.46382596E-01  0.17870068E+09 -0.33163408E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.21002000E-09  0.41189176E-01  0.00000000E+00 -0.46268470E-01  0.17851159E+09 -0.34166623E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.22002000E-09  0.42973306E-01  0.00000000E+00 -0.46154343E-01  0.17831286E+09 -0.35189036E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.23002000E-09  0.44755402E-01  0.00000000E+00 -0.46040217E-01  0.17810466E+09 -0.36228105E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.24002000E-09  0.46535368E-01  0.00000000E+00 -0.45926091E-01  0.17788710E+09 -0.37281671E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.25002000E-09  0.48313113E-01  0.00000000E+00 -0.45811964E-01  0.17766031E+09 -0.38347884E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.26002000E-09  0.50088544E-01  0.00000000E+00 -0.45697838E-01  0.17742435E+09 -0.39425154E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.27002000E-09  0.51861570E-01  0.00000000E+00 -0.45583712E-01  0.17717933E+09 -0.40512101E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.28002000E-09  0.53632101E-01  0.00000000E+00 -0.45469585E-01  0.17692529E+09 -0.41607523E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.29002000E-09  0.55400046E-01  0.00000000E+00 -0.45355459E-01  0.17666230E+09 -0.42710364E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.30000000E-09  0.57161789E-01  0.00000000E+00 -0.45241561E-01  0.17639097E+09 -0.43817469E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.31000000E-09  0.58924303E-01  0.00000000E+00 -0.45127435E-01  0.17611025E+09 -0.44932453E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.32000000E-09  0.60683965E-01  0.00000000E+00 -0.45013309E-01  0.17582071E+09 -0.46052370E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.33000000E-09  0.62440688E-01  0.00000000E+00 -0.44899182E-01  0.17552241E+09 -0.47176562E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.34000000E-09  0.64194384E-01  0.00000000E+00 -0.44785056E-01  0.17521537E+09 -0.48304440E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.35000000E-09  0.65944966E-01  0.00000000E+00 -0.44670930E-01  0.17489962E+09 -0.49435470E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.36000000E-09  0.67692347E-01  0.00000000E+00 -0.44556803E-01  0.17457521E+09 -0.50569171E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.37000000E-09  0.69436441E-01  0.00000000E+00 -0.44442677E-01  0.17424215E+09 -0.51705103E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.38000000E-09  0.71177162E-01  0.00000000E+00 -0.44328551E-01  0.17390048E+09 -0.52842865E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.39000000E-09  0.72914422E-01  0.00000000E+00 -0.44214424E-01  0.17355022E+09 -0.53982092E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.40000000E-09  0.74648138E-01  0.00000000E+00 -0.44100298E-01  0.17319140E+09 -0.55122443E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.41000000E-09  0.76378222E-01  0.00000000E+00 -0.43986172E-01  0.17282405E+09 -0.56263609E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.42000000E-09  0.78104590E-01  0.00000000E+00 -0.43872046E-01  0.17244818E+09 -0.57405301E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.43000000E-09  0.79827157E-01  0.00000000E+00 -0.43757919E-01  0.17206384E+09 -0.58547250E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.44000000E-09  0.81545839E-01  0.00000000E+00 -0.43643793E-01  0.17167103E+09 -0.59689207E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.45000000E-09  0.83260550E-01  0.00000000E+00 -0.43529667E-01  0.17126979E+09 -0.60830939E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.46000000E-09  0.84971206E-01  0.00000000E+00 -0.43415540E-01  0.17086014E+09 -0.61972228E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.47000000E-09  0.86677725E-01  0.00000000E+00 -0.43301414E-01  0.17044210E+09 -0.63112869E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.48000000E-09  0.88380021E-01  0.00000000E+00 -0.43187288E-01  0.17001570E+09 -0.64252668E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.49000000E-09  0.90078011E-01  0.00000000E+00 -0.43073161E-01  0.16958097E+09 -0.65391442E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.50000000E-09  0.91771612E-01  0.00000000E+00 -0.42959035E-01  0.16913791E+09 -0.66529019E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.51000000E-09  0.93460742E-01  0.00000000E+00 -0.42844909E-01  0.16868657E+09 -0.67665236E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.52000000E-09  0.95145316E-01  0.00000000E+00 -0.42730783E-01  0.16822697E+09 -0.68799936E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.53000000E-09  0.96825253E-01  0.00000000E+00 -0.42616656E-01  0.16775913E+09 -0.69932971E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.54000000E-09  0.98500471E-01  0.00000000E+00 -0.42502530E-01  0.16728307E+09 -0.71064198E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.55002000E-09  0.10017422E+00  0.00000000E+00 -0.42388175E-01  0.16679784E+09 -0.72195739E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.56002000E-09  0.10183975E+00  0.00000000E+00 -0.42274049E-01  0.16630541E+09 -0.73322947E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.57002000E-09  0.10350030E+00  0.00000000E+00 -0.42159923E-01  0.16580484E+09 -0.74447956E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.58002000E-09  0.10515582E+00  0.00000000E+00 -0.42045797E-01  0.16529616E+09 -0.75570646E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.59002000E-09  0.10680620E+00  0.00000000E+00 -0.41931670E-01  0.16477940E+09 -0.76690902E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.60002000E-09  0.10845138E+00  0.00000000E+00 -0.41817544E-01  0.16425457E+09 -0.77808612E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.61002000E-09  0.11009127E+00  0.00000000E+00 -0.41703418E-01  0.16372171E+09 -0.78923668E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.62002000E-09  0.11172578E+00  0.00000000E+00 -0.41589291E-01  0.16318085E+09 -0.80035964E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.63002000E-09  0.11335486E+00  0.00000000E+00 -0.41475165E-01  0.16263200E+09 -0.81145400E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.64002000E-09  0.11497840E+00  0.00000000E+00 -0.41361039E-01  0.16207521E+09 -0.82251876E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.65002000E-09  0.11659633E+00  0.00000000E+00 -0.41246913E-01  0.16151049E+09 -0.83355298E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.66002000E-09  0.11820858E+00  0.00000000E+00 -0.41132786E-01  0.16093788E+09 -0.84455571E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.67002000E-09  0.11981507E+00  0.00000000E+00 -0.41018660E-01  0.16035740E+09 -0.85552605E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.68002000E-09  0.12141570E+00  0.00000000E+00 -0.40904534E-01  0.15976909E+09 -0.86646311E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.69002000E-09  0.12301042E+00  0.00000000E+00 -0.40790407E-01  0.15917297E+09 -0.87736604E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.70002000E-09  0.12459914E+00  0.00000000E+00 -0.40676281E-01  0.15856907E+09 -0.88823398E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.71002000E-09  0.12618178E+00  0.00000000E+00 -0.40562155E-01  0.15795742E+09 -0.89906611E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.72002000E-09  0.12775826E+00  0.00000000E+00 -0.40448028E-01  0.15733805E+09 -0.90986162E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.73002000E-09  0.12932851E+00  0.00000000E+00 -0.40333902E-01  0.15671100E+09 -0.92061972E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.74002000E-09  0.13089245E+00  0.00000000E+00 -0.40219776E-01  0.15607629E+09 -0.93133963E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.75002000E-09  0.13245001E+00  0.00000000E+00 -0.40105650E-01  0.15543396E+09 -0.94202059E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.76002000E-09  0.13400111E+00  0.00000000E+00 -0.39991523E-01  0.15478404E+09 -0.95266185E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.77002000E-09  0.13554567E+00  0.00000000E+00 -0.39877397E-01  0.15412655E+09 -0.96326268E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.78002000E-09  0.13708361E+00  0.00000000E+00 -0.39763271E-01  0.15346154E+09 -0.97382236E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.79002000E-09  0.13861487E+00  0.00000000E+00 -0.39649144E-01  0.15278903E+09 -0.98434017E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.80002000E-09  0.14013937E+00  0.00000000E+00 -0.39535018E-01  0.15210906E+09 -0.99481542E+08  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.81002000E-09  0.14165703E+00  0.00000000E+00 -0.39420892E-01  0.15142167E+09 -0.10052474E+09  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.82002000E-09  0.14316778E+00  0.00000000E+00 -0.39306765E-01  0.15072687E+09 -0.10156355E+09  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.83002000E-09  0.14467154E+00  0.00000000E+00 -0.39192639E-01  0.15002472E+09 -0.10259790E+09  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.84002000E-09  0.14616825E+00  0.00000000E+00 -0.39078513E-01  0.14931524E+09 -0.10362772E+09  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.85002000E-09  0.14765782E+00  0.00000000E+00 -0.38964387E-01  0.14859847E+09 -0.10465295E+09  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.86002000E-09  0.14914019E+00  0.00000000E+00 -0.38850260E-01  0.14787444E+09 -0.10567353E+09  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.87002000E-09  0.15061529E+00  0.00000000E+00 -0.38736134E-01  0.14714319E+09 -0.10668939E+09  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.88002000E-09  0.15208303E+00  0.00000000E+00 -0.38622008E-01  0.14640476E+09 -0.10770047E+09  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.89002000E-09  0.15354336E+00  0.00000000E+00 -0.38507881E-01  0.14565918E+09 -0.10870671E+09  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.90002000E-09  0.15499619E+00  0.00000000E+00 -0.38393755E-01  0.14490649E+09 -0.10970804E+09  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.91002000E-09  0.15644147E+00  0.00000000E+00 -0.38279629E-01  0.14414672E+09 -0.11070442E+09  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.92002000E-09  0.15787910E+00  0.00000000E+00 -0.38165503E-01  0.14337991E+09 -0.11169577E+09  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.93002000E-09  0.15930904E+00  0.00000000E+00 -0.38051376E-01  0.14260611E+09 -0.11268204E+09  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.94002000E-09  0.16073120E+00  0.00000000E+00 -0.37937250E-01  0.14182534E+09 -0.11366318E+09  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.95002000E-09  0.16214552E+00  0.00000000E+00 -0.37823124E-01  0.14103765E+09 -0.11463912E+09  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.96002000E-09  0.16355193E+00  0.00000000E+00 -0.37708997E-01  0.14024307E+09 -0.11560980E+09  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.97002000E-09  0.16495036E+00  0.00000000E+00 -0.37594871E-01  0.13944164E+09 -0.11657518E+09  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.98002000E-09  0.16634074E+00  0.00000000E+00 -0.37480745E-01  0.13863341E+09 -0.11753519E+09  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.99002000E-09  0.16772301E+00  0.00000000E+00 -0.37366618E-01  0.13781841E+09 -0.11848979E+09  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10000200E-08  0.16909709E+00  0.00000000E+00 -0.37252492E-01  0.13699669E+09 -0.11943891E+09  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10100200E-08  0.17046292E+00  0.00000000E+00 -0.37138366E-01  0.13616827E+09 -0.12038250E+09  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10200200E-08  0.17182043E+00  0.00000000E+00 -0.37024240E-01  0.13533321E+09 -0.12132052E+09  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10300200E-08  0.17316956E+00  0.00000000E+00 -0.36910113E-01  0.13449154E+09 -0.12225290E+09  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10400200E-08  0.17451024E+00  0.00000000E+00 -0.36795987E-01  0.13364330E+09 -0.12317959E+09  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10500200E-08  0.17584241E+00  0.00000000E+00 -0.36681861E-01  0.13278855E+09 -0.12410055E+09  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10600200E-08  0.17716599E+00  0.00000000E+00 -0.36567734E-01  0.13192731E+09 -0.12501572E+09  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10700200E-08  0.17848093E+00  0.00000000E+00 -0.36453608E-01  0.13105963E+09 -0.12592505E+09  0.11412630E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
