# ptime xp yp zp vx vy vz ex ey ez bx by bz wt
 0.20000000E-13  0.61782090E-02  0.00000000E+00 -0.23888467E-01  0.00000000E+00  0.00000000E+00  0.16768160E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10000000E-10  0.61782090E-02  0.00000000E+00 -0.22215005E-01  0.00000000E+00  0.00000000E+00  0.16768160E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.20000000E-10  0.61782090E-02  0.00000000E+00 -0.20538189E-01  0.00000000E+00  0.00000000E+00  0.16768160E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.30000000E-10  0.61782090E-02  0.00000000E+00 -0.18861373E-01  0.00000000E+00  0.00000000E+00  0.16768160E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.40020000E-10  0.61782090E-02  0.00000000E+00 -0.17181203E-01  0.00000000E+00  0.00000000E+00  0.16768160E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.50020000E-10  0.61782090E-02  0.00000000E+00 -0.15504387E-01  0.00000000E+00  0.00000000E+00  0.16768160E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.60020000E-10  0.61782090E-02  0.00000000E+00 -0.13827571E-01  0.00000000E+00  0.00000000E+00  0.16768160E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.70020000E-10  0.61782090E-02  0.00000000E+00 -0.12150755E-01  0.00000000E+00  0.00000000E+00  0.16768160E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.80000000E-10  0.61782090E-02  0.00000000E+00 -0.10477293E-01  0.00000000E+00  0.00000000E+00  0.16768160E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.90000000E-10  0.61782090E-02  0.00000000E+00 -0.88004771E-02  0.00000000E+00  0.00000000E+00  0.16768160E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10000000E-09  0.61782090E-02  0.00000000E+00 -0.71236611E-02  0.00000000E+00  0.00000000E+00  0.16768160E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.11000000E-09  0.61782090E-02  0.00000000E+00 -0.54468452E-02  0.00000000E+00  0.00000000E+00  0.16768160E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.12000000E-09  0.61782090E-02  0.00000000E+00 -0.37700292E-02  0.00000000E+00  0.00000000E+00  0.16768160E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.13000000E-09  0.61782090E-02  0.00000000E+00 -0.20932133E-02  0.00000000E+00  0.00000000E+00  0.16768160E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.14002000E-09  0.61782090E-02  0.00000000E+00 -0.41304367E-03  0.00000000E+00  0.00000000E+00  0.16768160E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.15002000E-09  0.61782090E-02  0.00000000E+00  0.12637723E-02  0.00000000E+00  0.00000000E+00  0.16768160E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.16002000E-09  0.61782090E-02  0.00000000E+00  0.29405882E-02  0.00000000E+00  0.00000000E+00  0.16768160E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.17002000E-09  0.61782090E-02  0.00000000E+00  0.46174042E-02  0.00000000E+00  0.00000000E+00  0.16768160E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
