# ptime xp yp zp vx vy vz ex ey ez bx by bz wt
 0.20000000E-13  0.78929258E-02  0.00000000E+00 -0.34526668E-02  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10000000E-10  0.78929258E-02  0.00000000E+00 -0.17091869E-02  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.20000000E-10  0.78929258E-02  0.00000000E+00  0.37786800E-04  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.30000000E-10  0.78929258E-02  0.00000000E+00  0.17847606E-02  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.40020000E-10  0.78929258E-02  0.00000000E+00  0.35352282E-02  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.50020000E-10  0.78929258E-02  0.00000000E+00  0.52822020E-02  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.60020000E-10  0.78929258E-02  0.00000000E+00  0.70291757E-02  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.70020000E-10  0.78929258E-02  0.00000000E+00  0.87761495E-02  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.80000000E-10  0.78929258E-02  0.00000000E+00  0.10519629E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.90000000E-10  0.78929258E-02  0.00000000E+00  0.12266603E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10000000E-09  0.78929258E-02  0.00000000E+00  0.14013577E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.11000000E-09  0.78929258E-02  0.00000000E+00  0.15760551E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.12000000E-09  0.78929258E-02  0.00000000E+00  0.17507524E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.13000000E-09  0.78929258E-02  0.00000000E+00  0.19254498E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.14002000E-09  0.78929258E-02  0.00000000E+00  0.21004966E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.15002000E-09  0.78929258E-02  0.00000000E+00  0.22751939E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.16002000E-09  0.78929258E-02  0.00000000E+00  0.24498913E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.17002000E-09  0.78929258E-02  0.00000000E+00  0.26245887E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.18002000E-09  0.78929258E-02  0.00000000E+00  0.27992861E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.19002000E-09  0.78929258E-02  0.00000000E+00  0.29739834E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.20002000E-09  0.78929258E-02  0.00000000E+00  0.31486808E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.21002000E-09  0.78929258E-02  0.00000000E+00  0.33233782E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.22002000E-09  0.78929258E-02  0.00000000E+00  0.34980756E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.23002000E-09  0.78929258E-02  0.00000000E+00  0.36727729E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.24002000E-09  0.78929258E-02  0.00000000E+00  0.38474703E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.25002000E-09  0.78929258E-02  0.00000000E+00  0.40221677E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.26002000E-09  0.78929258E-02  0.00000000E+00  0.41968651E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.27002000E-09  0.78929258E-02  0.00000000E+00  0.43715624E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.28002000E-09  0.78929258E-02  0.00000000E+00  0.45462598E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.29002000E-09  0.78929258E-02  0.00000000E+00  0.47209572E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.30000000E-09  0.78929258E-02  0.00000000E+00  0.48953052E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.31000000E-09  0.78929258E-02  0.00000000E+00  0.50700026E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.32000000E-09  0.78929258E-02  0.00000000E+00  0.52446999E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.33000000E-09  0.78929258E-02  0.00000000E+00  0.54193973E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.34000000E-09  0.78929258E-02  0.00000000E+00  0.55940947E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.35000000E-09  0.78929258E-02  0.00000000E+00  0.57687921E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.36000000E-09  0.78929258E-02  0.00000000E+00  0.59434894E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.37000000E-09  0.78929258E-02  0.00000000E+00  0.61181868E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.38000000E-09  0.78929258E-02  0.00000000E+00  0.62928842E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.39000000E-09  0.78929258E-02  0.00000000E+00  0.64675816E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.40000000E-09  0.78929258E-02  0.00000000E+00  0.66422789E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.41000000E-09  0.78929258E-02  0.00000000E+00  0.68169763E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.42000000E-09  0.78929258E-02  0.00000000E+00  0.69916737E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.43000000E-09  0.78929258E-02  0.00000000E+00  0.71663711E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.44000000E-09  0.78929258E-02  0.00000000E+00  0.73410684E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.45000000E-09  0.78929258E-02  0.00000000E+00  0.75157658E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.46000000E-09  0.78929258E-02  0.00000000E+00  0.76904632E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.47000000E-09  0.78929258E-02  0.00000000E+00  0.78651606E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.48000000E-09  0.78929258E-02  0.00000000E+00  0.80398579E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.49000000E-09  0.78929258E-02  0.00000000E+00  0.82145553E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.50000000E-09  0.78929258E-02  0.00000000E+00  0.83892527E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.51000000E-09  0.78929258E-02  0.00000000E+00  0.85639501E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.52000000E-09  0.78929258E-02  0.00000000E+00  0.87386474E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.53000000E-09  0.78929258E-02  0.00000000E+00  0.89133448E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.54000000E-09  0.78929258E-02  0.00000000E+00  0.90880422E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.55002000E-09  0.78929258E-02  0.00000000E+00  0.92630889E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.56002000E-09  0.78929258E-02  0.00000000E+00  0.94377863E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.57002000E-09  0.78929258E-02  0.00000000E+00  0.96124837E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.58002000E-09  0.78929258E-02  0.00000000E+00  0.97871811E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.59002000E-09  0.78929258E-02  0.00000000E+00  0.99618784E-01  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.60002000E-09  0.78929258E-02  0.00000000E+00  0.10136576E+00  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.61002000E-09  0.78929258E-02  0.00000000E+00  0.10311273E+00  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.62002000E-09  0.78929258E-02  0.00000000E+00  0.10485971E+00  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.63002000E-09  0.78929258E-02  0.00000000E+00  0.10660668E+00  0.00000000E+00  0.00000000E+00  0.17469738E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
