# ptime xp yp zp vx vy vz ex ey ez bx by bz wt
 0.20000000E-13  0.17617138E-02  0.00000000E+00 -0.10382739E-01  0.00000000E+00  0.00000000E+00  0.17693529E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10000000E-10  0.17617138E-02  0.00000000E+00 -0.86169248E-02  0.00000000E+00  0.00000000E+00  0.17693529E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.20000000E-10  0.17617138E-02  0.00000000E+00 -0.68475719E-02  0.00000000E+00  0.00000000E+00  0.17693529E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.30000000E-10  0.17617138E-02  0.00000000E+00 -0.50782190E-02  0.00000000E+00  0.00000000E+00  0.17693529E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.40020000E-10  0.17617138E-02  0.00000000E+00 -0.33053274E-02  0.00000000E+00  0.00000000E+00  0.17693529E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.50020000E-10  0.17617138E-02  0.00000000E+00 -0.15359744E-02  0.00000000E+00  0.00000000E+00  0.17693529E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.60020000E-10  0.17617138E-02  0.00000000E+00  0.23337847E-03  0.00000000E+00  0.00000000E+00  0.17693529E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.70020000E-10  0.17617138E-02  0.00000000E+00  0.20027314E-02  0.00000000E+00  0.00000000E+00  0.17693529E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.80000000E-10  0.17617138E-02  0.00000000E+00  0.37685456E-02  0.00000000E+00  0.00000000E+00  0.17693529E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.90000000E-10  0.17617138E-02  0.00000000E+00  0.55378985E-02  0.00000000E+00  0.00000000E+00  0.17693529E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10000000E-09  0.17617138E-02  0.00000000E+00  0.73072514E-02  0.00000000E+00  0.00000000E+00  0.17693529E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.11000000E-09  0.17617138E-02  0.00000000E+00  0.90766043E-02  0.00000000E+00  0.00000000E+00  0.17693529E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.12000000E-09  0.17617138E-02  0.00000000E+00  0.10845957E-01  0.00000000E+00  0.00000000E+00  0.17693529E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.13000000E-09  0.17617138E-02  0.00000000E+00  0.12615310E-01  0.00000000E+00  0.00000000E+00  0.17693529E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.14002000E-09  0.17617138E-02  0.00000000E+00  0.14388202E-01  0.00000000E+00  0.00000000E+00  0.17693529E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.15002000E-09  0.17617138E-02  0.00000000E+00  0.16157555E-01  0.00000000E+00  0.00000000E+00  0.17693529E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.16002000E-09  0.17617138E-02  0.00000000E+00  0.17926908E-01  0.00000000E+00  0.00000000E+00  0.17693529E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.17002000E-09  0.17617138E-02  0.00000000E+00  0.19696260E-01  0.00000000E+00  0.00000000E+00  0.17693529E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.18002000E-09  0.17617138E-02  0.00000000E+00  0.21465613E-01  0.00000000E+00  0.00000000E+00  0.17693529E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.19002000E-09  0.17617138E-02  0.00000000E+00  0.23234966E-01  0.00000000E+00  0.00000000E+00  0.17693529E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.20002000E-09  0.17617138E-02  0.00000000E+00  0.25004319E-01  0.00000000E+00  0.00000000E+00  0.17693529E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.21002000E-09  0.17617138E-02  0.00000000E+00  0.26773672E-01  0.00000000E+00  0.00000000E+00  0.17693529E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.22002000E-09  0.17617138E-02  0.00000000E+00  0.28543025E-01  0.00000000E+00  0.00000000E+00  0.17693529E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.23002000E-09  0.17617138E-02  0.00000000E+00  0.30312378E-01  0.00000000E+00  0.00000000E+00  0.17693529E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.24002000E-09  0.17617138E-02  0.00000000E+00  0.32081731E-01  0.00000000E+00  0.00000000E+00  0.17693529E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.25002000E-09  0.17617138E-02  0.00000000E+00  0.33851084E-01  0.00000000E+00  0.00000000E+00  0.17693529E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.26002000E-09  0.17617138E-02  0.00000000E+00  0.35620437E-01  0.00000000E+00  0.00000000E+00  0.17693529E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.27002000E-09  0.17617138E-02  0.00000000E+00  0.37389790E-01  0.00000000E+00  0.00000000E+00  0.17693529E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.28002000E-09  0.17617138E-02  0.00000000E+00  0.39159142E-01  0.00000000E+00  0.00000000E+00  0.17693529E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.29002000E-09  0.17617138E-02  0.00000000E+00  0.40928495E-01  0.00000000E+00  0.00000000E+00  0.17693529E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.30000000E-09  0.17617138E-02  0.00000000E+00  0.42694310E-01  0.00000000E+00  0.00000000E+00  0.17693529E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
