# ptime xp yp zp vx vy vz ex ey ez bx by bz wt
 0.20000000E-13  0.20944428E-01  0.00000000E+00 -0.19058166E-01  0.00000000E+00  0.00000000E+00  0.18099097E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10000000E-10  0.20944428E-01  0.00000000E+00 -0.17251876E-01  0.00000000E+00  0.00000000E+00  0.18099097E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.20000000E-10  0.20944428E-01  0.00000000E+00 -0.15441966E-01  0.00000000E+00  0.00000000E+00  0.18099097E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.30000000E-10  0.20944428E-01  0.00000000E+00 -0.13632057E-01  0.00000000E+00  0.00000000E+00  0.18099097E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.40020000E-10  0.20944428E-01  0.00000000E+00 -0.11818527E-01  0.00000000E+00  0.00000000E+00  0.18099097E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.50020000E-10  0.20944428E-01  0.00000000E+00 -0.10008617E-01  0.00000000E+00  0.00000000E+00  0.18099097E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.60020000E-10  0.20944428E-01  0.00000000E+00 -0.81987077E-02  0.00000000E+00  0.00000000E+00  0.18099097E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.70020000E-10  0.20944428E-01  0.00000000E+00 -0.63887979E-02  0.00000000E+00  0.00000000E+00  0.18099097E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.80000000E-10  0.20944428E-01  0.00000000E+00 -0.45825080E-02  0.00000000E+00  0.00000000E+00  0.18099097E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.90000000E-10  0.20944428E-01  0.00000000E+00 -0.27725983E-02  0.00000000E+00  0.00000000E+00  0.18099097E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10000000E-09  0.20944428E-01  0.00000000E+00 -0.96268860E-03  0.00000000E+00  0.00000000E+00  0.18099097E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.11000000E-09  0.20944428E-01  0.00000000E+00  0.84722112E-03  0.00000000E+00  0.00000000E+00  0.18099097E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.12000000E-09  0.20944428E-01  0.00000000E+00  0.26571308E-02  0.00000000E+00  0.00000000E+00  0.18099097E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.13000000E-09  0.20944428E-01  0.00000000E+00  0.44670406E-02  0.00000000E+00  0.00000000E+00  0.18099097E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.14002000E-09  0.20944428E-01  0.00000000E+00  0.62805701E-02  0.00000000E+00  0.00000000E+00  0.18099097E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.15002000E-09  0.20944428E-01  0.00000000E+00  0.80904798E-02  0.00000000E+00  0.00000000E+00  0.18099097E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.16002000E-09  0.20944428E-01  0.00000000E+00  0.99003895E-02  0.00000000E+00  0.00000000E+00  0.18099097E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.17002000E-09  0.20944428E-01  0.00000000E+00  0.11710299E-01  0.00000000E+00  0.00000000E+00  0.18099097E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.18002000E-09  0.20944428E-01  0.00000000E+00  0.13520209E-01  0.00000000E+00  0.00000000E+00  0.18099097E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.19002000E-09  0.20944428E-01  0.00000000E+00  0.15330119E-01  0.00000000E+00  0.00000000E+00  0.18099097E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.20002000E-09  0.20944428E-01  0.00000000E+00  0.17140028E-01  0.00000000E+00  0.00000000E+00  0.18099097E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.21002000E-09  0.20944428E-01  0.00000000E+00  0.18949938E-01  0.00000000E+00  0.00000000E+00  0.18099097E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.22002000E-09  0.20944428E-01  0.00000000E+00  0.20759848E-01  0.00000000E+00  0.00000000E+00  0.18099097E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.23002000E-09  0.20944428E-01  0.00000000E+00  0.22569758E-01  0.00000000E+00  0.00000000E+00  0.18099097E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.24002000E-09  0.20944428E-01  0.00000000E+00  0.24379667E-01  0.00000000E+00  0.00000000E+00  0.18099097E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.25002000E-09  0.20944428E-01  0.00000000E+00  0.26189577E-01  0.00000000E+00  0.00000000E+00  0.18099097E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.26002000E-09  0.20944428E-01  0.00000000E+00  0.27999487E-01  0.00000000E+00  0.00000000E+00  0.18099097E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.27002000E-09  0.20944428E-01  0.00000000E+00  0.29809396E-01  0.00000000E+00  0.00000000E+00  0.18099097E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.28002000E-09  0.20944428E-01  0.00000000E+00  0.31619306E-01  0.00000000E+00  0.00000000E+00  0.18099097E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.29002000E-09  0.20944428E-01  0.00000000E+00  0.33429216E-01  0.00000000E+00  0.00000000E+00  0.18099097E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.30000000E-09  0.20944428E-01  0.00000000E+00  0.35235506E-01  0.00000000E+00  0.00000000E+00  0.18099097E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.31000000E-09  0.20944428E-01  0.00000000E+00  0.37045416E-01  0.00000000E+00  0.00000000E+00  0.18099097E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
