# ptime xp yp zp vx vy vz ex ey ez bx by bz wt
 0.20000000E-13  0.93428709E-02  0.00000000E+00 -0.19275881E-01  0.00000000E+00  0.00000000E+00  0.17503034E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10000000E-10  0.93428709E-02  0.00000000E+00 -0.17529078E-01  0.00000000E+00  0.00000000E+00  0.17503034E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.20000000E-10  0.93428709E-02  0.00000000E+00 -0.15778774E-01  0.00000000E+00  0.00000000E+00  0.17503034E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.30000000E-10  0.93428709E-02  0.00000000E+00 -0.14028471E-01  0.00000000E+00  0.00000000E+00  0.17503034E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.40020000E-10  0.93428709E-02  0.00000000E+00 -0.12274667E-01  0.00000000E+00  0.00000000E+00  0.17503034E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.50020000E-10  0.93428709E-02  0.00000000E+00 -0.10524363E-01  0.00000000E+00  0.00000000E+00  0.17503034E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.60020000E-10  0.93428709E-02  0.00000000E+00 -0.87740601E-02  0.00000000E+00  0.00000000E+00  0.17503034E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.70020000E-10  0.93428709E-02  0.00000000E+00 -0.70237566E-02  0.00000000E+00  0.00000000E+00  0.17503034E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.80000000E-10  0.93428709E-02  0.00000000E+00 -0.52769538E-02  0.00000000E+00  0.00000000E+00  0.17503034E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.90000000E-10  0.93428709E-02  0.00000000E+00 -0.35266503E-02  0.00000000E+00  0.00000000E+00  0.17503034E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10000000E-09  0.93428709E-02  0.00000000E+00 -0.17763469E-02  0.00000000E+00  0.00000000E+00  0.17503034E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.11000000E-09  0.93428709E-02  0.00000000E+00 -0.26043460E-04  0.00000000E+00  0.00000000E+00  0.17503034E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.12000000E-09  0.93428709E-02  0.00000000E+00  0.17242600E-02  0.00000000E+00  0.00000000E+00  0.17503034E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.13000000E-09  0.93428709E-02  0.00000000E+00  0.34745634E-02  0.00000000E+00  0.00000000E+00  0.17503034E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.14002000E-09  0.93428709E-02  0.00000000E+00  0.52283675E-02  0.00000000E+00  0.00000000E+00  0.17503034E+09  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
