# ptime xp yp zp vx vy vz ex ey ez bx by bz wt
 0.20000000E-13  0.88715581E-02  0.00000000E+00 -0.14589143E+00  0.15017434E+09 -0.78226208E+08  0.47487934E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10000000E-10  0.10394863E-01  0.00000000E+00 -0.14541750E+00  0.15473164E+09 -0.68773466E+08  0.47487934E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.20000000E-10  0.11957661E-01  0.00000000E+00 -0.14494262E+00  0.15762074E+09 -0.61865778E+08  0.47487934E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.30000000E-10  0.13544063E-01  0.00000000E+00 -0.14446774E+00  0.15953515E+09 -0.56746868E+08  0.47487934E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.40020000E-10  0.15149599E-01  0.00000000E+00 -0.14399192E+00  0.16085211E+09 -0.52898676E+08  0.47487934E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.50020000E-10  0.16763012E-01  0.00000000E+00 -0.14351704E+00  0.16177820E+09 -0.49994843E+08  0.47487934E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.60020000E-10  0.18384295E-01  0.00000000E+00 -0.14304216E+00  0.16244217E+09 -0.47793431E+08  0.47487934E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.70020000E-10  0.20011245E-01  0.00000000E+00 -0.14256728E+00  0.16292208E+09 -0.46130992E+08  0.47487934E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.80000000E-10  0.21639027E-01  0.00000000E+00 -0.14209335E+00  0.16326775E+09 -0.44892253E+08  0.47487934E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.90000000E-10  0.23273009E-01  0.00000000E+00 -0.14161847E+00  0.16351418E+09 -0.43986169E+08  0.47487934E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10000000E-09  0.24909055E-01  0.00000000E+00 -0.14114359E+00  0.16368372E+09 -0.43351008E+08  0.47487934E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.11000000E-09  0.26546482E-01  0.00000000E+00 -0.14066871E+00  0.16379268E+09 -0.42937503E+08  0.47487934E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.12000000E-09  0.28184746E-01  0.00000000E+00 -0.14019383E+00  0.16385281E+09 -0.42707477E+08  0.47487934E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.13000000E-09  0.29823405E-01  0.00000000E+00 -0.13971895E+00  0.16387274E+09 -0.42630910E+08  0.47487934E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.14002000E-09  0.31465366E-01  0.00000000E+00 -0.13924312E+00  0.16385890E+09 -0.42684114E+08  0.47487934E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.15002000E-09  0.33103764E-01  0.00000000E+00 -0.13876824E+00  0.16381623E+09 -0.42847572E+08  0.47487934E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.16002000E-09  0.34741607E-01  0.00000000E+00 -0.13829336E+00  0.16374853E+09 -0.43105568E+08  0.47487934E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.17002000E-09  0.36378661E-01  0.00000000E+00 -0.13781848E+00  0.16365875E+09 -0.43445186E+08  0.47487934E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.18002000E-09  0.38014717E-01  0.00000000E+00 -0.13734361E+00  0.16354922E+09 -0.43855698E+08  0.47487934E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.19002000E-09  0.39649586E-01  0.00000000E+00 -0.13686873E+00  0.16342181E+09 -0.44328128E+08  0.47487934E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.20002000E-09  0.41283098E-01  0.00000000E+00 -0.13639385E+00  0.16327801E+09 -0.44854901E+08  0.47487934E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.21002000E-09  0.42915096E-01  0.00000000E+00 -0.13591897E+00  0.16311905E+09 -0.45429584E+08  0.47487934E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.22002000E-09  0.44545432E-01  0.00000000E+00 -0.13544409E+00  0.16294593E+09 -0.46046674E+08  0.47487934E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.23002000E-09  0.46173970E-01  0.00000000E+00 -0.13496921E+00  0.16275947E+09 -0.46701440E+08  0.47487934E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.24002000E-09  0.47800579E-01  0.00000000E+00 -0.13449433E+00  0.16256039E+09 -0.47389785E+08  0.47487934E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.25002000E-09  0.49425137E-01  0.00000000E+00 -0.13401945E+00  0.16234924E+09 -0.48108149E+08  0.47487934E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.26002000E-09  0.51047526E-01  0.00000000E+00 -0.13354457E+00  0.16212654E+09 -0.48853418E+08  0.47487934E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.27002000E-09  0.52667631E-01  0.00000000E+00 -0.13306969E+00  0.16189269E+09 -0.49622858E+08  0.47487934E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.28002000E-09  0.54285344E-01  0.00000000E+00 -0.13259481E+00  0.16164806E+09 -0.50414056E+08  0.47487934E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.29002000E-09  0.55900557E-01  0.00000000E+00 -0.13211993E+00  0.16139295E+09 -0.51224874E+08  0.47487934E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.30000000E-09  0.57509946E-01  0.00000000E+00 -0.13164600E+00  0.16112817E+09 -0.52051739E+08  0.47487934E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.31000000E-09  0.59119860E-01  0.00000000E+00 -0.13117112E+00  0.16085290E+09 -0.52896269E+08  0.47487934E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
