# ptime xp yp zp vx vy vz ex ey ez bx by bz wt
 0.20000000E-13  0.70081276E-02  0.00000000E+00 -0.97925750E-01 -0.16164733E+09 -0.49994523E+07  0.83268789E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10000000E-10  0.53947299E-02  0.00000000E+00 -0.97094727E-01 -0.16167755E+09 -0.39017181E+07  0.83268789E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.20000000E-10  0.37778360E-02  0.00000000E+00 -0.96262039E-01 -0.16169990E+09 -0.28273788E+07  0.83268789E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.30000000E-10  0.21607586E-02  0.00000000E+00 -0.95429352E-01 -0.16171419E+09 -0.18366158E+07  0.83268789E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.40020000E-10  0.54035257E-03  0.00000000E+00 -0.94594998E-01 -0.16171587E+09 -0.16820618E+07  0.83268789E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.50020000E-10  0.10768852E-02  0.00000000E+00 -0.93762310E-01  0.16171850E+09 -0.14072570E+07  0.83268789E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.60020000E-10  0.26940386E-02  0.00000000E+00 -0.92929623E-01  0.16171040E+09 -0.21448265E+07  0.83268789E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.70020000E-10  0.43110644E-02  0.00000000E+00 -0.92096935E-01  0.16169341E+09 -0.31770452E+07  0.83268789E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.80000000E-10  0.59246469E-02  0.00000000E+00 -0.91265912E-01  0.16166849E+09 -0.42604600E+07  0.83268789E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.90000000E-10  0.75411740E-02  0.00000000E+00 -0.90433224E-01  0.16163561E+09 -0.53649584E+07  0.83268789E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10000000E-09  0.91573327E-02  0.00000000E+00 -0.89600536E-01  0.16159482E+09 -0.64782052E+07  0.83268789E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.11000000E-09  0.10773044E-01  0.00000000E+00 -0.88767848E-01  0.16154613E+09 -0.75960908E+07  0.83268789E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.12000000E-09  0.12388229E-01  0.00000000E+00 -0.87935161E-01  0.16148955E+09 -0.87166217E+07  0.83268789E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.13000000E-09  0.14002809E-01  0.00000000E+00 -0.87102473E-01  0.16142507E+09 -0.98386993E+07  0.83268789E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.14002000E-09  0.15619931E-01  0.00000000E+00 -0.86268119E-01  0.16135255E+09 -0.10963904E+08  0.83268789E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.15002000E-09  0.17233062E-01  0.00000000E+00 -0.85435432E-01  0.16127229E+09 -0.12087305E+08  0.83268789E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.16002000E-09  0.18845351E-01  0.00000000E+00 -0.84602744E-01  0.16118414E+09 -0.13210842E+08  0.83268789E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.17002000E-09  0.20456718E-01  0.00000000E+00 -0.83770056E-01  0.16108812E+09 -0.14334288E+08  0.83268789E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.18002000E-09  0.22067087E-01  0.00000000E+00 -0.82937368E-01  0.16098422E+09 -0.15457468E+08  0.83268789E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.19002000E-09  0.23676377E-01  0.00000000E+00 -0.82104680E-01  0.16087246E+09 -0.16580237E+08  0.83268789E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.20002000E-09  0.25284510E-01  0.00000000E+00 -0.81271992E-01  0.16075284E+09 -0.17702475E+08  0.83268789E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.21002000E-09  0.26891407E-01  0.00000000E+00 -0.80439304E-01  0.16062536E+09 -0.18824077E+08  0.83268789E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.22002000E-09  0.28496991E-01  0.00000000E+00 -0.79606616E-01  0.16049004E+09 -0.19944949E+08  0.83268789E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.23002000E-09  0.30101182E-01  0.00000000E+00 -0.78773928E-01  0.16034687E+09 -0.21065007E+08  0.83268789E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.24002000E-09  0.31703902E-01  0.00000000E+00 -0.77941241E-01  0.16019587E+09 -0.22184171E+08  0.83268789E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.25002000E-09  0.33305073E-01  0.00000000E+00 -0.77108553E-01  0.16003704E+09 -0.23302367E+08  0.83268789E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.26002000E-09  0.34904617E-01  0.00000000E+00 -0.76275865E-01  0.15987038E+09 -0.24419524E+08  0.83268789E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.27002000E-09  0.36502455E-01  0.00000000E+00 -0.75443177E-01  0.15969592E+09 -0.25535575E+08  0.83268789E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.28002000E-09  0.38098509E-01  0.00000000E+00 -0.74610489E-01  0.15951366E+09 -0.26650454E+08  0.83268789E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.29002000E-09  0.39692702E-01  0.00000000E+00 -0.73777801E-01  0.15932359E+09 -0.27764098E+08  0.83268789E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.30000000E-09  0.41281773E-01  0.00000000E+00 -0.72946779E-01  0.15912615E+09 -0.28874220E+08  0.83268789E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
