# ptime xp yp zp vx vy vz ex ey ez bx by bz wt
 0.20000000E-13  0.12195884E-01  0.00000000E+00 -0.15888730E-01  0.73999814E+08 -0.16031573E+09 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10000000E-10  0.13022927E-01  0.00000000E+00 -0.16684109E-01  0.91174537E+08 -0.15120948E+09 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.20000000E-10  0.14007014E-01  0.00000000E+00 -0.17481082E-01  0.10513180E+09 -0.14186052E+09 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.30000000E-10  0.15116156E-01  0.00000000E+00 -0.18278055E-01  0.11626902E+09 -0.13288574E+09 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.40020000E-10  0.16327206E-01  0.00000000E+00 -0.19076621E-01  0.12511332E+09 -0.12459439E+09 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.50020000E-10  0.17614655E-01  0.00000000E+00 -0.19873594E-01  0.13210725E+09 -0.11715280E+09 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.60020000E-10  0.18964594E-01  0.00000000E+00 -0.20670567E-01  0.13767112E+09 -0.11056114E+09 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.70020000E-10  0.20364381E-01  0.00000000E+00 -0.21467539E-01  0.14212364E+09 -0.10477584E+09 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.80000000E-10  0.21801276E-01  0.00000000E+00 -0.22262918E-01  0.14570505E+09 -0.99735357E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.90000000E-10  0.23273390E-01  0.00000000E+00 -0.23059891E-01  0.14861808E+09 -0.95340295E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.10000000E-09  0.24771866E-01  0.00000000E+00 -0.23856864E-01  0.15099845E+09 -0.91523611E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.11000000E-09  0.26291952E-01  0.00000000E+00 -0.24653836E-01  0.15295580E+09 -0.88213525E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.12000000E-09  0.27829854E-01  0.00000000E+00 -0.25450809E-01  0.15457412E+09 -0.85346037E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.13000000E-09  0.29382521E-01  0.00000000E+00 -0.26247782E-01  0.15591816E+09 -0.82865137E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.14002000E-09  0.30950613E-01  0.00000000E+00 -0.27046348E-01  0.15704029E+09 -0.80718342E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.15002000E-09  0.32525832E-01  0.00000000E+00 -0.27843321E-01  0.15797548E+09 -0.78872368E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.16002000E-09  0.34109612E-01  0.00000000E+00 -0.28640294E-01  0.15875727E+09 -0.77286693E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.17002000E-09  0.35700549E-01  0.00000000E+00 -0.29437267E-01  0.15941039E+09 -0.75930450E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.18002000E-09  0.37297457E-01  0.00000000E+00 -0.30234239E-01  0.15995466E+09 -0.74777074E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.19002000E-09  0.38899333E-01  0.00000000E+00 -0.31031212E-01  0.16040612E+09 -0.73803658E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.20002000E-09  0.40505314E-01  0.00000000E+00 -0.31828185E-01  0.16077782E+09 -0.72990396E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.21002000E-09  0.42114659E-01  0.00000000E+00 -0.32625157E-01  0.16108043E+09 -0.72320113E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.22002000E-09  0.43726722E-01  0.00000000E+00 -0.33422130E-01  0.16132279E+09 -0.71777869E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.23002000E-09  0.45340938E-01  0.00000000E+00 -0.34219103E-01  0.16151221E+09 -0.71350625E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.24002000E-09  0.46956810E-01  0.00000000E+00 -0.35016076E-01  0.16165480E+09 -0.71026962E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.25002000E-09  0.48573896E-01  0.00000000E+00 -0.35813048E-01  0.16175571E+09 -0.70796849E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.26002000E-09  0.50191800E-01  0.00000000E+00 -0.36610021E-01  0.16181927E+09 -0.70651444E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.27002000E-09  0.51810169E-01  0.00000000E+00 -0.37406994E-01  0.16184917E+09 -0.70582928E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.28002000E-09  0.53428682E-01  0.00000000E+00 -0.38203966E-01  0.16184854E+09 -0.70584366E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.29002000E-09  0.55047047E-01  0.00000000E+00 -0.39000939E-01  0.16182009E+09 -0.70649588E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.30000000E-09  0.56661763E-01  0.00000000E+00 -0.39796318E-01  0.16176624E+09 -0.70772785E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.31000000E-09  0.58279057E-01  0.00000000E+00 -0.40593291E-01  0.16168880E+09 -0.70949531E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.32000000E-09  0.59895467E-01  0.00000000E+00 -0.41390263E-01  0.16158958E+09 -0.71175213E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.33000000E-09  0.61510781E-01  0.00000000E+00 -0.42187236E-01  0.16147010E+09 -0.71445851E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.34000000E-09  0.63124806E-01  0.00000000E+00 -0.42984209E-01  0.16133169E+09 -0.71757856E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.35000000E-09  0.64737356E-01  0.00000000E+00 -0.43781181E-01  0.16117551E+09 -0.72107979E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.36000000E-09  0.66348260E-01  0.00000000E+00 -0.44578154E-01  0.16100257E+09 -0.72493279E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.37000000E-09  0.67957355E-01  0.00000000E+00 -0.45375127E-01  0.16081380E+09 -0.72911080E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.38000000E-09  0.69564486E-01  0.00000000E+00 -0.46172100E-01  0.16060999E+09 -0.73358946E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.39000000E-09  0.71169507E-01  0.00000000E+00 -0.46969072E-01  0.16039186E+09 -0.73834656E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.40000000E-09  0.72772277E-01  0.00000000E+00 -0.47766045E-01  0.16016004E+09 -0.74336174E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.41000000E-09  0.74372664E-01  0.00000000E+00 -0.48563018E-01  0.15991510E+09 -0.74861639E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.42000000E-09  0.75970537E-01  0.00000000E+00 -0.49359990E-01  0.15965756E+09 -0.75409339E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.43000000E-09  0.77565774E-01  0.00000000E+00 -0.50156963E-01  0.15938787E+09 -0.75977700E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.44000000E-09  0.79158256E-01  0.00000000E+00 -0.50953936E-01  0.15910645E+09 -0.76565271E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.45000000E-09  0.80747866E-01  0.00000000E+00 -0.51750909E-01  0.15881368E+09 -0.77170711E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.46000000E-09  0.82334493E-01  0.00000000E+00 -0.52547881E-01  0.15850990E+09 -0.77792782E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.47000000E-09  0.83918028E-01  0.00000000E+00 -0.53344854E-01  0.15819541E+09 -0.78430336E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.48000000E-09  0.85498366E-01  0.00000000E+00 -0.54141827E-01  0.15787049E+09 -0.79082306E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.49000000E-09  0.87075404E-01  0.00000000E+00 -0.54938799E-01  0.15753542E+09 -0.79747702E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.50000000E-09  0.88649041E-01  0.00000000E+00 -0.55735772E-01  0.15719042E+09 -0.80425601E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.51000000E-09  0.90219180E-01  0.00000000E+00 -0.56532745E-01  0.15683570E+09 -0.81115144E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.52000000E-09  0.91785724E-01  0.00000000E+00 -0.57329718E-01  0.15647148E+09 -0.81815527E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.53000000E-09  0.93348578E-01  0.00000000E+00 -0.58126690E-01  0.15609793E+09 -0.82526000E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.54000000E-09  0.94907652E-01  0.00000000E+00 -0.58923663E-01  0.15571522E+09 -0.83245859E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.55002000E-09  0.96465959E-01  0.00000000E+00 -0.59722230E-01  0.15532273E+09 -0.83975911E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.56002000E-09  0.98017191E-01  0.00000000E+00 -0.60519202E-01  0.15492216E+09 -0.84712621E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.57002000E-09  0.99564373E-01  0.00000000E+00 -0.61316175E-01  0.15451288E+09 -0.85456856E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.58002000E-09  0.10110742E+00  0.00000000E+00 -0.62113148E-01  0.15409501E+09 -0.86208067E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.59002000E-09  0.10264625E+00  0.00000000E+00 -0.62910121E-01  0.15366868E+09 -0.86965739E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.60002000E-09  0.10418077E+00  0.00000000E+00 -0.63707093E-01  0.15323400E+09 -0.87729383E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.61002000E-09  0.10571090E+00  0.00000000E+00 -0.64504066E-01  0.15279107E+09 -0.88498541E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.62002000E-09  0.10723656E+00  0.00000000E+00 -0.65301039E-01  0.15234000E+09 -0.89272776E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.63002000E-09  0.10875767E+00  0.00000000E+00 -0.66098011E-01  0.15188087E+09 -0.90051675E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.64002000E-09  0.11027415E+00  0.00000000E+00 -0.66894984E-01  0.15141379E+09 -0.90834849E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.65002000E-09  0.11178592E+00  0.00000000E+00 -0.67691957E-01  0.15093882E+09 -0.91621925E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.66002000E-09  0.11329290E+00  0.00000000E+00 -0.68488930E-01  0.15045605E+09 -0.92412553E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.67002000E-09  0.11479502E+00  0.00000000E+00 -0.69285902E-01  0.14996557E+09 -0.93206395E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.68002000E-09  0.11629219E+00  0.00000000E+00 -0.70082875E-01  0.14946744E+09 -0.94003134E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.69002000E-09  0.11778434E+00  0.00000000E+00 -0.70879848E-01  0.14896173E+09 -0.94802464E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.70002000E-09  0.11927140E+00  0.00000000E+00 -0.71676820E-01  0.14844851E+09 -0.95604097E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.71002000E-09  0.12075329E+00  0.00000000E+00 -0.72473793E-01  0.14792785E+09 -0.96407756E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.72002000E-09  0.12222993E+00  0.00000000E+00 -0.73270766E-01  0.14739981E+09 -0.97213175E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.73002000E-09  0.12370126E+00  0.00000000E+00 -0.74067739E-01  0.14686444E+09 -0.98020101E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.74002000E-09  0.12516719E+00  0.00000000E+00 -0.74864711E-01  0.14632181E+09 -0.98828293E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.75002000E-09  0.12662767E+00  0.00000000E+00 -0.75661684E-01  0.14577198E+09 -0.99637517E+08 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.76002000E-09  0.12808261E+00  0.00000000E+00 -0.76458657E-01  0.14521499E+09 -0.10044755E+09 -0.79697271E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
