# xp yp zp Bx By Bz
# 2323 6
# 101 1 23 6
 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 5.70455000e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.17993175e-06  0.00000000e+00
 1.14091000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.34890839e-06  0.00000000e+00
 1.71136000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.49675959e-06  0.00000000e+00
 2.28182000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.61337078e-06  0.00000000e+00
 2.85227000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.68883842e-06  0.00000000e+00
 3.42273000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.71366360e-06  0.00000000e+00
 3.99318000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.67883747e-06  0.00000000e+00
 4.56364000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  8.57593931e-06  0.00000000e+00
 5.13409000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.39721568e-06  0.00000000e+00
 5.70455000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.01356571e-05  0.00000000e+00
 6.27500000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.07854728e-05  0.00000000e+00
 6.84545000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.13403170e-05  0.00000000e+00
 7.41591000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.17964084e-05  0.00000000e+00
 7.98636000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.21502912e-05  0.00000000e+00
 8.55682000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.23995452e-05  0.00000000e+00
 9.12727000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.25427678e-05  0.00000000e+00
 9.69773000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.25795898e-05  0.00000000e+00
 1.02682000e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.25106545e-05  0.00000000e+00
 1.08386000e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.23376482e-05  0.00000000e+00
 1.14091000e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20632389e-05  0.00000000e+00
 1.19795000e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.16910733e-05  0.00000000e+00
 1.25500000e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.12251475e-05  0.00000000e+00
 0.00000000e+00  0.00000000e+00  4.74775000e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00
 5.70455000e-04  0.00000000e+00  4.74775000e-04  0.00000000e+00  1.18416034e-06  0.00000000e+00
 1.14091000e-03  0.00000000e+00  4.74775000e-04  0.00000000e+00  2.35765584e-06  0.00000000e+00
 1.71136000e-03  0.00000000e+00  4.74775000e-04  0.00000000e+00  3.50982987e-06  0.00000000e+00
 2.28182000e-03  0.00000000e+00  4.74775000e-04  0.00000000e+00  4.63064074e-06  0.00000000e+00
 2.85227000e-03  0.00000000e+00  4.74775000e-04  0.00000000e+00  5.71015476e-06  0.00000000e+00
 3.42273000e-03  0.00000000e+00  4.74775000e-04  0.00000000e+00  6.73883278e-06  0.00000000e+00
 3.99318000e-03  0.00000000e+00  4.74775000e-04  0.00000000e+00  7.70763456e-06  0.00000000e+00
 4.56364000e-03  0.00000000e+00  4.74775000e-04  0.00000000e+00  8.60810545e-06  0.00000000e+00
 5.13409000e-03  0.00000000e+00  4.74775000e-04  0.00000000e+00  9.43246309e-06  0.00000000e+00
 5.70455000e-03  0.00000000e+00  4.74775000e-04  0.00000000e+00  1.01740900e-05  0.00000000e+00
 6.27500000e-03  0.00000000e+00  4.74775000e-04  0.00000000e+00  1.08258461e-05  0.00000000e+00
 6.84545000e-03  0.00000000e+00  4.74775000e-04  0.00000000e+00  1.13828617e-05  0.00000000e+00
 7.41591000e-03  0.00000000e+00  4.74775000e-04  0.00000000e+00  1.18406596e-05  0.00000000e+00
 7.98636000e-03  0.00000000e+00  4.74775000e-04  0.00000000e+00  1.21958933e-05  0.00000000e+00
 8.55682000e-03  0.00000000e+00  4.74775000e-04  0.00000000e+00  1.24460998e-05  0.00000000e+00
 9.12727000e-03  0.00000000e+00  4.74775000e-04  0.00000000e+00  1.25898691e-05  0.00000000e+00
 9.69773000e-03  0.00000000e+00  4.74775000e-04  0.00000000e+00  1.26268268e-05  0.00000000e+00
 1.02682000e-02  0.00000000e+00  4.74775000e-04  0.00000000e+00  1.25576351e-05  0.00000000e+00
 1.08386000e-02  0.00000000e+00  4.74775000e-04  0.00000000e+00  1.23839704e-05  0.00000000e+00
 1.14091000e-02  0.00000000e+00  4.74775000e-04  0.00000000e+00  1.21085193e-05  0.00000000e+00
 1.19795000e-02  0.00000000e+00  4.74775000e-04  0.00000000e+00  1.17353409e-05  0.00000000e+00
 1.25500000e-02  0.00000000e+00  4.74775000e-04  0.00000000e+00  1.12673504e-05  0.00000000e+00
 0.00000000e+00  0.00000000e+00  9.49550000e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00
 5.70455000e-04  0.00000000e+00  9.49550000e-04  0.00000000e+00  1.19736231e-06  0.00000000e+00
 1.14091000e-03  0.00000000e+00  9.49550000e-04  0.00000000e+00  2.38367326e-06  0.00000000e+00
 1.71136000e-03  0.00000000e+00  9.49550000e-04  0.00000000e+00  3.54880069e-06  0.00000000e+00
 2.28182000e-03  0.00000000e+00  9.49550000e-04  0.00000000e+00  4.68227596e-06  0.00000000e+00
 2.85227000e-03  0.00000000e+00  9.49550000e-04  0.00000000e+00  5.77396930e-06  0.00000000e+00
 3.42273000e-03  0.00000000e+00  9.49550000e-04  0.00000000e+00  6.81425488e-06  0.00000000e+00
 3.99318000e-03  0.00000000e+00  9.49550000e-04  0.00000000e+00  7.79398060e-06  0.00000000e+00
 4.56364000e-03  0.00000000e+00  9.49550000e-04  0.00000000e+00  8.70467046e-06  0.00000000e+00
 5.13409000e-03  0.00000000e+00  9.49550000e-04  0.00000000e+00  9.53828952e-06  0.00000000e+00
 5.70455000e-03  0.00000000e+00  9.49550000e-04  0.00000000e+00  1.02878006e-05  0.00000000e+00
 6.27500000e-03  0.00000000e+00  9.49550000e-04  0.00000000e+00  1.09469117e-05  0.00000000e+00
 6.84545000e-03  0.00000000e+00  9.49550000e-04  0.00000000e+00  1.15102181e-05  0.00000000e+00
 7.41591000e-03  0.00000000e+00  9.49550000e-04  0.00000000e+00  1.19732512e-05  0.00000000e+00
 7.98636000e-03  0.00000000e+00  9.49550000e-04  0.00000000e+00  1.23325262e-05  0.00000000e+00
 8.55682000e-03  0.00000000e+00  9.49550000e-04  0.00000000e+00  1.25855840e-05  0.00000000e+00
 9.12727000e-03  0.00000000e+00  9.49550000e-04  0.00000000e+00  1.27310020e-05  0.00000000e+00
 9.69773000e-03  0.00000000e+00  9.49550000e-04  0.00000000e+00  1.27683995e-05  0.00000000e+00
 1.02682000e-02  0.00000000e+00  9.49550000e-04  0.00000000e+00  1.26984300e-05  0.00000000e+00
 1.08386000e-02  0.00000000e+00  9.49550000e-04  0.00000000e+00  1.25228703e-05  0.00000000e+00
 1.14091000e-02  0.00000000e+00  9.49550000e-04  0.00000000e+00  1.22442638e-05  0.00000000e+00
 1.19795000e-02  0.00000000e+00  9.49550000e-04  0.00000000e+00  1.18670377e-05  0.00000000e+00
 1.25500000e-02  0.00000000e+00  9.49550000e-04  0.00000000e+00  1.13936336e-05  0.00000000e+00
 0.00000000e+00  0.00000000e+00  1.42432000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00
 5.70455000e-04  0.00000000e+00  1.42432000e-03  0.00000000e+00  1.21952688e-06  0.00000000e+00
 1.14091000e-03  0.00000000e+00  1.42432000e-03  0.00000000e+00  2.42777996e-06  0.00000000e+00
 1.71136000e-03  0.00000000e+00  1.42432000e-03  0.00000000e+00  3.61453537e-06  0.00000000e+00
 2.28182000e-03  0.00000000e+00  1.42432000e-03  0.00000000e+00  4.76896506e-06  0.00000000e+00
 2.85227000e-03  0.00000000e+00  1.42432000e-03  0.00000000e+00  5.88087392e-06  0.00000000e+00
 3.42273000e-03  0.00000000e+00  1.42432000e-03  0.00000000e+00  6.94043128e-06  0.00000000e+00
 3.99318000e-03  0.00000000e+00  1.42432000e-03  0.00000000e+00  7.93831667e-06  0.00000000e+00
 4.56364000e-03  0.00000000e+00  1.42432000e-03  0.00000000e+00  8.86581657e-06  0.00000000e+00
 5.13409000e-03  0.00000000e+00  1.42432000e-03  0.00000000e+00  9.71493121e-06  0.00000000e+00
 5.70455000e-03  0.00000000e+00  1.42432000e-03  0.00000000e+00  1.04783709e-05  0.00000000e+00
 6.27500000e-03  0.00000000e+00  1.42432000e-03  0.00000000e+00  1.11497405e-05  0.00000000e+00
 6.84545000e-03  0.00000000e+00  1.42432000e-03  0.00000000e+00  1.17235310e-05  0.00000000e+00
 7.41591000e-03  0.00000000e+00  1.42432000e-03  0.00000000e+00  1.21951921e-05  0.00000000e+00
 7.98636000e-03  0.00000000e+00  1.42432000e-03  0.00000000e+00  1.25612467e-05  0.00000000e+00
 8.55682000e-03  0.00000000e+00  1.42432000e-03  0.00000000e+00  1.28190294e-05  0.00000000e+00
 9.12727000e-03  0.00000000e+00  1.42432000e-03  0.00000000e+00  1.29671744e-05  0.00000000e+00
 9.69773000e-03  0.00000000e+00  1.42432000e-03  0.00000000e+00  1.30052882e-05  0.00000000e+00
 1.02682000e-02  0.00000000e+00  1.42432000e-03  0.00000000e+00  1.29340369e-05  0.00000000e+00
 1.08386000e-02  0.00000000e+00  1.42432000e-03  0.00000000e+00  1.27551546e-05  0.00000000e+00
 1.14091000e-02  0.00000000e+00  1.42432000e-03  0.00000000e+00  1.24713997e-05  0.00000000e+00
 1.19795000e-02  0.00000000e+00  1.42432000e-03  0.00000000e+00  1.20871351e-05  0.00000000e+00
 1.25500000e-02  0.00000000e+00  1.42432000e-03  0.00000000e+00  1.16051709e-05  0.00000000e+00
 0.00000000e+00  0.00000000e+00  1.89910000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00
 5.70455000e-04  0.00000000e+00  1.89910000e-03  0.00000000e+00  1.25076109e-06  0.00000000e+00
 1.14091000e-03  0.00000000e+00  1.89910000e-03  0.00000000e+00  2.49000234e-06  0.00000000e+00
 1.71136000e-03  0.00000000e+00  1.89910000e-03  0.00000000e+00  3.70715203e-06  0.00000000e+00
 2.28182000e-03  0.00000000e+00  1.89910000e-03  0.00000000e+00  4.89118558e-06  0.00000000e+00
 2.85227000e-03  0.00000000e+00  1.89910000e-03  0.00000000e+00  6.03161758e-06  0.00000000e+00
 3.42273000e-03  0.00000000e+00  1.89910000e-03  0.00000000e+00  7.11836480e-06  0.00000000e+00
 3.99318000e-03  0.00000000e+00  1.89910000e-03  0.00000000e+00  8.14186673e-06  0.00000000e+00
 4.56364000e-03  0.00000000e+00  1.89910000e-03  0.00000000e+00  9.09318367e-06  0.00000000e+00
 5.13409000e-03  0.00000000e+00  1.89910000e-03  0.00000000e+00  9.96417637e-06  0.00000000e+00
 5.70455000e-03  0.00000000e+00  1.89910000e-03  0.00000000e+00  1.07472371e-05  0.00000000e+00
 6.27500000e-03  0.00000000e+00  1.89910000e-03  0.00000000e+00  1.14358792e-05  0.00000000e+00
 6.84545000e-03  0.00000000e+00  1.89910000e-03  0.00000000e+00  1.20244516e-05  0.00000000e+00
 7.41591000e-03  0.00000000e+00  1.89910000e-03  0.00000000e+00  1.25082832e-05  0.00000000e+00
 7.98636000e-03  0.00000000e+00  1.89910000e-03  0.00000000e+00  1.28837211e-05  0.00000000e+00
 8.55682000e-03  0.00000000e+00  1.89910000e-03  0.00000000e+00  1.31482055e-05  0.00000000e+00
 9.12727000e-03  0.00000000e+00  1.89910000e-03  0.00000000e+00  1.33002209e-05  0.00000000e+00
