# xp yp zp Bx By Bz
# 4623 6
# 201 1 23 6
 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 5.00000000e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.75453287e-05  0.00000000e+00
 1.00000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.95256257e-04  0.00000000e+00
 1.50000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.93290028e-04  0.00000000e+00
 2.00000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.91806348e-04  0.00000000e+00
 2.50000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.90963049e-04  0.00000000e+00
 3.00000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.90913443e-04  0.00000000e+00
 3.50000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.91806315e-04  0.00000000e+00
 4.00000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.93783915e-04  0.00000000e+00
 4.50000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  8.96980328e-04  0.00000000e+00
 5.00000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00152021e-03  0.00000000e+00
 5.50000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.10751566e-03  0.00000000e+00
 6.00000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.21506456e-03  0.00000000e+00
 6.50000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.32424658e-03  0.00000000e+00
 7.00000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.43512344e-03  0.00000000e+00
 7.50000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.54773068e-03  0.00000000e+00
 8.00000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.66207836e-03  0.00000000e+00
 8.50000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.77814638e-03  0.00000000e+00
 9.00000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.89588699e-03  0.00000000e+00
 9.50000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.01521221e-03  0.00000000e+00
