# xp yp zp Bx By Bz
# 4623 6
# 201 1 23 6
 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 5.00000000e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 1.00000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 1.50000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 2.00000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 2.50000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 3.00000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 3.50000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 4.00000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 4.50000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 5.00000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 5.50000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 6.00000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 6.50000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 7.00000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 7.50000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 8.00000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 8.50000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 9.00000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 9.50000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 1.00000000e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 1.05000000e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 1.10000000e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 0.00000000e+00  0.00000000e+00  3.35895000e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00
 5.00000000e-04  0.00000000e+00  3.35895000e-04  0.00000000e+00  7.82615679e-07  0.00000000e+00
 1.00000000e-03  0.00000000e+00  3.35895000e-04  0.00000000e+00  1.55919246e-06  0.00000000e+00
 1.50000000e-03  0.00000000e+00  3.35895000e-04  0.00000000e+00  2.32282312e-06  0.00000000e+00
 2.00000000e-03  0.00000000e+00  3.35895000e-04  0.00000000e+00  3.06713927e-06  0.00000000e+00
 2.50000000e-03  0.00000000e+00  3.35895000e-04  0.00000000e+00  3.78583887e-06  0.00000000e+00
 3.00000000e-03  0.00000000e+00  3.35895000e-04  0.00000000e+00  4.47271917e-06  0.00000000e+00
 3.50000000e-03  0.00000000e+00  3.35895000e-04  0.00000000e+00  5.12172946e-06  0.00000000e+00
 4.00000000e-03  0.00000000e+00  3.35895000e-04  0.00000000e+00  5.72704019e-06  0.00000000e+00
 4.50000000e-03  0.00000000e+00  3.35895000e-04  0.00000000e+00  6.28310960e-06  0.00000000e+00
 5.00000000e-03  0.00000000e+00  3.35895000e-04  0.00000000e+00  6.77562334e-06  0.00000000e+00
 5.50000000e-03  0.00000000e+00  3.35895000e-04  0.00000000e+00  7.21847479e-06  0.00000000e+00
 6.00000000e-03  0.00000000e+00  3.35895000e-04  0.00000000e+00  7.59839511e-06  0.00000000e+00
 6.50000000e-03  0.00000000e+00  3.35895000e-04  0.00000000e+00  7.91204542e-06  0.00000000e+00
 7.00000000e-03  0.00000000e+00  3.35895000e-04  0.00000000e+00  8.15695015e-06  0.00000000e+00
 7.50000000e-03  0.00000000e+00  3.35895000e-04  0.00000000e+00  8.33162143e-06  0.00000000e+00
 8.00000000e-03  0.00000000e+00  3.35895000e-04  0.00000000e+00  8.43567852e-06  0.00000000e+00
 8.50000000e-03  0.00000000e+00  3.35895000e-04  0.00000000e+00  8.46993444e-06  0.00000000e+00
 9.00000000e-03  0.00000000e+00  3.35895000e-04  0.00000000e+00  8.43646140e-06  0.00000000e+00
 9.50000000e-03  0.00000000e+00  3.35895000e-04  0.00000000e+00  8.33859577e-06  0.00000000e+00
 1.00000000e-02  0.00000000e+00  3.35895000e-04  0.00000000e+00  8.18898936e-06  0.00000000e+00
 1.05000000e-02  0.00000000e+00  3.35895000e-04  0.00000000e+00  7.97712539e-06  0.00000000e+00
 1.10000000e-02  0.00000000e+00  3.35895000e-04  0.00000000e+00  7.71742628e-06  0.00000000e+00
 0.00000000e+00  0.00000000e+00  6.71790000e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00
 5.00000000e-04  0.00000000e+00  6.71790000e-04  0.00000000e+00  1.57001462e-06  0.00000000e+00
 1.00000000e-03  0.00000000e+00  6.71790000e-04  0.00000000e+00  3.12735732e-06  0.00000000e+00
 1.50000000e-03  0.00000000e+00  6.71790000e-04  0.00000000e+00  4.65901686e-06  0.00000000e+00
 2.00000000e-03  0.00000000e+00  6.71790000e-04  0.00000000e+00  6.15206373e-06  0.00000000e+00
 2.50000000e-03  0.00000000e+00  6.71790000e-04  0.00000000e+00  7.59382095e-06  0.00000000e+00
 3.00000000e-03  0.00000000e+00  6.71790000e-04  0.00000000e+00  8.97183149e-06  0.00000000e+00
 3.50000000e-03  0.00000000e+00  6.71790000e-04  0.00000000e+00  1.02739462e-05  0.00000000e+00
 4.00000000e-03  0.00000000e+00  6.71790000e-04  0.00000000e+00  1.14884431e-05  0.00000000e+00
 4.50000000e-03  0.00000000e+00  6.71790000e-04  0.00000000e+00  1.25498012e-05  0.00000000e+00
 5.00000000e-03  0.00000000e+00  6.71790000e-04  0.00000000e+00  1.35525410e-05  0.00000000e+00
 5.50000000e-03  0.00000000e+00  6.71790000e-04  0.00000000e+00  1.44375653e-05  0.00000000e+00
 6.00000000e-03  0.00000000e+00  6.71790000e-04  0.00000000e+00  1.51967500e-05  0.00000000e+00
 6.50000000e-03  0.00000000e+00  6.71790000e-04  0.00000000e+00  1.58234726e-05  0.00000000e+00
